Date,VIPIND
2002-07-01,3.6267378330230713
2002-07-02,3.6267378330230713
2002-07-03,3.5963878631591797
2002-07-04,3.5812129974365234
2002-07-05,3.566039562225342
2002-07-08,3.8543574810028076
2002-07-09,3.7557220458984375
2002-07-10,3.717785358428955
2002-07-11,3.619150400161743
2002-07-12,3.6267378330230713
2002-07-15,3.505340576171875
2002-07-16,3.4598169326782227
2002-07-17,3.308070421218872
2002-07-18,3.3687684535980225
2002-07-19,3.3535945415496826
2002-07-22,3.209435224533081
2002-07-23,3.277719736099243
2002-07-24,3.338419198989868
2002-07-25,3.346006393432617
2002-07-26,3.1790859699249268
2002-07-29,3.0880374908447266
2002-07-30,3.11838698387146
2002-07-31,3.0652759075164795
2002-08-01,3.1411495208740234
2002-08-02,3.110799789428711
2002-08-05,3.148736000061035
2002-08-06,3.1563239097595215
2002-08-07,3.110799789428711
2002-08-08,3.110799789428711
2002-08-09,3.11838698387146
2002-08-12,3.1335623264312744
2002-08-13,3.0728631019592285
2002-08-14,3.1411495208740234
2002-08-15,3.1411495208740234
2002-08-16,3.1866722106933594
2002-08-19,3.1714985370635986
2002-08-20,3.217021942138672
2002-08-21,3.2246103286743164
2002-08-22,3.1714985370635986
2002-08-23,3.209435224533081
2002-08-26,3.315657615661621
2002-08-27,3.239783763885498
2002-08-28,3.262547016143799
2002-08-29,3.262547016143799
2002-08-30,3.2246103286743164
2002-09-02,3.2549588680267334
2002-09-03,3.0501012802124023
2002-09-04,2.9514660835266113
2002-09-05,2.936290979385376
2002-09-06,2.91352915763855
2002-09-09,2.883180856704712
2002-09-10,2.883180856704712
2002-09-11,2.8680057525634766
2002-09-12,2.860417604446411
2002-09-13,2.822481632232666
2002-09-16,2.7314341068267822
2002-09-17,2.8300693035125732
2002-09-18,2.746608257293701
2002-09-19,2.632798433303833
2002-09-20,2.6631486415863037
2002-09-23,2.65556001663208
2002-09-24,2.6176247596740723
2002-09-25,2.6403870582580566
2002-09-26,2.7162601947784424
2002-09-27,2.723846435546875
2002-09-30,2.7086715698242188
2002-10-01,2.746608257293701
2002-10-02,2.746608257293701
2002-10-03,2.701084852218628
2002-10-04,2.6859097480773926
2002-10-07,2.746608257293701
2002-10-08,2.723846435546875
2002-10-09,2.746608257293701
2002-10-10,2.7617831230163574
2002-10-11,2.8300693035125732
2002-10-14,2.7314341068267822
2002-10-15,2.7314341068267822
2002-10-16,2.746608257293701
2002-10-17,2.7314341068267822
2002-10-18,2.7921323776245117
2002-10-21,2.723846435546875
2002-10-22,2.701084852218628
2002-10-23,2.6707355976104736
2002-10-24,2.7314341068267822
2002-10-25,2.7162601947784424
2002-10-28,2.746608257293701
2002-10-29,2.746608257293701
2002-10-30,2.723846435546875
2002-10-31,2.7162601947784424
2002-11-01,2.723846435546875
2002-11-04,2.7390215396881104
2002-11-05,2.7845449447631836
2002-11-06,2.7845449447631836
2002-11-07,2.7921323776245117
2002-11-08,2.7314341068267822
2002-11-11,2.6934974193573
2002-11-12,2.7314341068267822
2002-11-13,2.723846435546875
2002-11-14,2.7390215396881104
2002-11-15,2.7769579887390137
2002-11-18,2.7921323776245117
2002-11-19,2.7921323776245117
2002-11-20,2.822481632232666
2002-11-21,2.822481632232666
2002-11-22,2.8755931854248047
2002-11-25,2.837656259536743
2002-11-26,2.8528316020965576
2002-11-27,2.822481632232666
2002-11-28,3.019752025604248
2002-11-29,2.9894027709960938
2002-12-02,3.0804498195648193
2002-12-03,2.921116590499878
2002-12-04,2.883180856704712
2002-12-05,2.8907675743103027
2002-12-06,2.91352915763855
2002-12-09,2.905942440032959
2002-12-10,2.8452441692352295
2002-12-11,2.883180856704712
2002-12-12,2.8755931854248047
2002-12-13,2.8680057525634766
2002-12-16,2.814894437789917
2002-12-17,2.822481632232666
2002-12-18,2.799720048904419
2002-12-19,2.822481632232666
2002-12-20,2.921116590499878
2002-12-23,2.9742283821105957
2002-12-24,3.1335623264312744
2002-12-25,3.1335623264312744
2002-12-26,3.1866722106933594
2002-12-27,3.1563239097595215
2002-12-30,3.1032121181488037
2002-12-31,3.095625877380371
2003-01-01,3.0880374908447266
2003-01-02,3.042513847351074
2003-01-03,2.9969897270202637
2003-01-06,2.9590532779693604
2003-01-07,2.9287045001983643
2003-01-08,2.9514660835266113
2003-01-09,2.9666404724121094
2003-01-10,2.9514660835266113
2003-01-13,2.9514660835266113
2003-01-14,2.936290979385376
2003-01-15,2.936290979385376
2003-01-16,2.9438793659210205
2003-01-17,2.9287045001983643
2003-01-20,2.9287045001983643
2003-01-21,2.898355007171631
2003-01-22,2.921116590499878
2003-01-23,2.9514660835266113
2003-01-24,2.883180856704712
2003-01-27,2.8528316020965576
2003-01-28,2.8755931854248047
2003-01-29,2.883180856704712
2003-01-30,2.905942440032959
2003-01-31,2.837656259536743
2003-02-03,2.8300693035125732
2003-02-04,2.822481632232666
2003-02-05,2.807307481765747
2003-02-06,2.7769579887390137
2003-02-07,2.814894437789917
2003-02-10,2.7921323776245117
2003-02-11,2.7921323776245117
2003-02-12,2.7617831230163574
2003-02-13,2.7617831230163574
2003-02-14,2.746608257293701
2003-02-17,2.807307481765747
2003-02-18,2.807307481765747
2003-02-19,2.8755931854248047
2003-02-20,2.8300693035125732
2003-02-21,2.883180856704712
2003-02-24,2.8528316020965576
2003-02-25,2.8452441692352295
2003-02-26,2.837656259536743
2003-02-27,2.8452441692352295
2003-02-28,2.860417604446411
2003-03-03,2.883180856704712
2003-03-04,2.8680057525634766
2003-03-05,2.814894437789917
2003-03-06,2.814894437789917
2003-03-07,2.807307481765747
2003-03-10,2.7314341068267822
2003-03-11,2.6934974193573
2003-03-12,2.746608257293701
2003-03-13,2.7086715698242188
2003-03-14,2.7086715698242188
2003-03-17,2.6934974193573
2003-03-18,2.6934974193573
2003-03-19,2.7314341068267822
2003-03-20,2.7314341068267822
2003-03-21,2.7390215396881104
2003-03-24,2.6783225536346436
2003-03-25,2.6783225536346436
2003-03-26,2.6403870582580566
2003-03-27,2.6403870582580566
2003-03-28,2.632798433303833
2003-03-31,2.6176247596740723
2003-04-01,2.5721001625061035
2003-04-02,2.625211715698242
2003-04-03,2.6707355976104736
2003-04-04,2.632798433303833
2003-04-07,2.6631486415863037
2003-04-08,2.65556001663208
2003-04-09,2.65556001663208
2003-04-10,2.625211715698242
2003-04-11,2.5948619842529297
2003-04-15,2.602449893951416
2003-04-16,2.5796878337860107
2003-04-17,2.625211715698242
2003-04-18,2.625211715698242
2003-04-21,2.65556001663208
2003-04-22,2.6403870582580566
2003-04-23,2.632798433303833
2003-04-24,2.65556001663208
2003-04-25,2.6479735374450684
2003-04-28,2.5948619842529297
2003-04-29,2.6176247596740723
2003-04-30,2.5948619842529297
2003-05-01,2.5948619842529297
2003-05-02,2.6479735374450684
2003-05-05,2.6403870582580566
2003-05-06,2.7845449447631836
2003-05-07,2.746608257293701
2003-05-08,2.7693710327148438
2003-05-09,2.7769579887390137
2003-05-12,2.91352915763855
2003-05-13,2.905942440032959
2003-05-14,2.921116590499878
2003-05-15,3.012164354324341
2003-05-16,3.034926176071167
2003-05-19,2.9287045001983643
2003-05-20,2.8755931854248047
2003-05-21,2.9287045001983643
2003-05-22,2.9894027709960938
2003-05-23,2.9590532779693604
2003-05-26,3.0501012802124023
2003-05-27,3.095625877380371
2003-05-28,3.034926176071167
2003-05-29,3.125974178314209
2003-05-30,3.148736000061035
2003-06-02,3.0652759075164795
2003-06-03,3.0804498195648193
2003-06-04,3.0501012802124023
2003-06-05,3.095625877380371
2003-06-06,3.125974178314209
2003-06-09,3.315657615661621
2003-06-10,3.209435224533081
2003-06-11,3.217021942138672
2003-06-12,3.201847553253174
2003-06-13,3.1790859699249268
2003-06-16,3.095625877380371
2003-06-17,3.239783763885498
2003-06-18,3.1942601203918457
2003-06-19,3.1790859699249268
2003-06-20,3.1790859699249268
2003-06-23,3.148736000061035
2003-06-24,3.1639113426208496
2003-06-25,3.3611814975738525
2003-06-26,3.346006393432617
2003-06-27,3.3535945415496826
2003-06-30,3.528101682662964
2003-07-01,3.4749908447265625
2003-07-02,3.528101682662964
2003-07-03,3.4825785160064697
2003-07-04,3.4749908447265625
2003-07-07,3.520514965057373
2003-07-08,3.5812129974365234
2003-07-09,3.421879291534424
2003-07-10,3.414292573928833
2003-07-11,3.4370546340942383
2003-07-14,3.421879291534424
2003-07-15,3.3763558864593506
2003-07-16,3.429466724395752
2003-07-17,3.4901654720306396
2003-07-18,3.3915300369262695
2003-07-21,3.3687684535980225
2003-07-22,3.277719736099243
2003-07-23,3.277719736099243
2003-07-24,3.277719736099243
2003-07-25,3.330832004547119
2003-07-28,3.239783763885498
2003-07-29,3.239783763885498
2003-07-30,3.323244571685791
2003-07-31,3.497753381729126
2003-08-01,3.550863265991211
2003-08-04,3.831594228744507
2003-08-05,3.8619441986083984
2003-08-06,3.7481348514556885
2003-08-07,3.884706735610962
2003-08-08,3.816420316696167
2003-08-11,3.915055274963379
2003-08-12,3.9302303791046143
2003-08-13,4.081975936889648
2003-08-14,4.066802978515625
2003-08-15,4.066802978515625
2003-08-18,4.23372220993042
2003-08-19,4.081975936889648
2003-08-20,4.074389934539795
2003-08-21,4.150262832641602
2003-08-22,4.089563369750977
2003-08-25,3.8998806476593018
2003-08-26,4.127499103546143
2003-08-27,4.377881050109863
2003-08-28,4.408231258392334
2003-08-29,4.324770450592041
2003-09-01,4.347531795501709
2003-09-02,4.385469436645508
2003-09-03,4.302009105682373
2003-09-04,4.347531795501709
2003-09-05,4.317181587219238
2003-09-08,4.302009105682373
2003-09-09,4.241310119628906
2003-09-10,4.119912624359131
2003-09-11,4.081975936889648
2003-09-12,3.732959747314453
2003-09-15,3.5888004302978516
2003-09-16,3.6646742820739746
2003-09-17,3.520514965057373
2003-09-18,3.550863265991211
2003-09-19,3.512927532196045
2003-09-22,3.505340576171875
2003-09-23,3.4901654720306396
2003-09-24,3.497753381729126
2003-09-25,3.4901654720306396
2003-09-26,3.4522294998168945
2003-09-29,3.497753381729126
2003-09-30,3.505340576171875
2003-10-01,3.7481348514556885
2003-10-02,3.7481348514556885
2003-10-03,4.066802978515625
2003-10-06,4.408231258392334
2003-10-07,4.559978485107422
2003-10-08,4.6586127281188965
2003-10-09,4.719310760498047
2003-10-10,4.6813740730285645
2003-10-13,4.6965484619140625
2003-10-14,4.764834403991699
2003-10-15,4.924168109893799
2003-10-16,5.083503246307373
2003-10-17,5.197311878204346
2003-10-20,4.939343452453613
2003-10-21,4.711723804473877
2003-10-22,4.567564964294434
2003-10-23,4.559978485107422
2003-10-24,4.582738876342773
2003-10-27,4.590327262878418
2003-10-28,4.57515287399292
2003-10-29,4.544800758361816
2003-10-30,4.4765167236328125
2003-10-31,4.453754425048828
2003-11-03,4.2564849853515625
2003-11-04,4.006103038787842
2003-11-05,4.059214115142822
2003-11-06,4.1730241775512695
2003-11-07,4.21854829788208
2003-11-10,4.484104633331299
2003-11-11,4.719310760498047
2003-11-12,4.939343452453613
2003-11-13,4.719310760498047
2003-11-14,4.63585090637207
2003-11-17,4.863470077514648
2003-11-18,4.908993721008301
2003-11-19,4.916581630706787
2003-11-20,5.121438026428223
2003-11-21,5.00004243850708
2003-11-24,5.242835998535156
2003-11-25,5.2352495193481445
2003-11-26,5.2352495193481445
2003-11-27,5.3869948387146
2003-11-28,5.280774116516113
2003-12-01,5.576677322387695
2003-12-02,5.409755706787109
2003-12-03,5.371819496154785
2003-12-04,5.470454216003418
2003-12-05,5.3869948387146
2003-12-08,5.60702657699585
2003-12-09,5.796710014343262
2003-12-10,5.9636311531066895
2003-12-11,5.804297924041748
2003-12-12,5.690488338470459
2003-12-15,5.933280944824219
2003-12-16,5.887758731842041
2003-12-17,5.8270583152771
2003-12-18,6.570615291595459
2003-12-19,7.147253036499023
2003-12-22,6.995506763458252
2003-12-23,6.942395210266113
2003-12-24,6.987919807434082
2003-12-25,6.987919807434082
2003-12-26,7.071377277374268
2003-12-29,7.0637922286987305
2003-12-30,6.783060073852539
2003-12-31,6.661664009094238
2004-01-01,6.790647029876709
2004-01-02,6.820998191833496
2004-01-05,6.517504692077637
2004-01-06,6.251948356628418
2004-01-07,6.176074981689453
2004-01-08,6.365758419036865
2004-01-09,6.22918701171875
2004-01-12,6.267124652862549
2004-01-13,6.107790470123291
2004-01-14,6.22918701171875
2004-01-15,6.07744026184082
2004-01-16,5.8574090003967285
2004-01-19,5.751186370849609
2004-01-20,5.5387420654296875
2004-01-21,5.00762939453125
2004-01-22,4.939343452453613
2004-01-23,5.364232540130615
2004-01-26,5.364232540130615
2004-01-27,5.424931526184082
2004-01-28,5.129025936126709
2004-01-29,5.113851547241211
2004-01-30,4.871058464050293
2004-02-02,4.871058464050293
2004-02-03,4.2564849853515625
2004-02-04,4.264071941375732
2004-02-05,4.339943885803223
2004-02-06,4.286834716796875
2004-02-09,4.264071941375732
2004-02-10,4.415817737579346
2004-02-11,4.302009105682373
2004-02-12,4.317181587219238
2004-02-13,4.400643348693848
2004-02-16,4.3323564529418945
2004-02-17,4.309594631195068
2004-02-18,4.294421195983887
2004-02-19,4.21854829788208
2004-02-20,4.1578497886657715
2004-02-23,3.9909286499023438
2004-02-24,3.9985156059265137
2004-02-25,3.9529917240142822
2004-02-26,3.9909286499023438
2004-02-27,3.9529917240142822
2004-03-01,3.9985156059265137
2004-03-02,3.9985156059265137
2004-03-03,3.9302303791046143
2004-03-04,3.9302303791046143
2004-03-05,3.9681670665740967
2004-03-08,4.097152233123779
2004-03-09,4.006103038787842
2004-03-10,4.036452293395996
2004-03-11,3.9909286499023438
2004-03-12,3.9681670665740967
2004-03-15,3.831594228744507
2004-03-16,3.6646742820739746
2004-03-17,3.7481348514556885
2004-03-18,3.732959747314453
2004-03-19,3.732959747314453
2004-03-22,3.6570866107940674
2004-03-23,3.687436103820801
2004-03-24,3.793658494949341
2004-03-25,3.7481348514556885
2004-03-26,3.80124568939209
2004-03-29,4.021278381347656
2004-03-30,4.066802978515625
2004-03-31,4.1730241775512695
2004-04-01,4.4461669921875
2004-04-02,4.522041320800781
2004-04-05,4.688961505889893
2004-04-06,4.537215232849121
2004-04-07,4.4992780685424805
2004-04-08,4.59791374206543
2004-04-09,4.59791374206543
2004-04-12,4.628262042999268
2004-04-13,4.529627323150635
2004-04-14,4.529627323150635
2004-04-15,4.506866931915283
2004-04-16,4.4765167236328125
2004-04-19,4.643438339233398
2004-04-20,4.833120822906494
2004-04-21,4.931756496429443
2004-04-22,4.931756496429443
2004-04-23,4.871058464050293
2004-04-27,4.514453887939453
2004-04-28,4.491692066192627
2004-04-29,4.567564964294434
2004-04-30,4.63585090637207
2004-05-03,4.377881050109863
2004-05-04,4.590327262878418
2004-05-05,4.567564964294434
2004-05-06,4.559978485107422
2004-05-07,4.529627323150635
2004-05-10,4.529627323150635
2004-05-11,4.324770450592041
2004-05-12,4.400643348693848
2004-05-13,4.377881050109863
2004-05-14,4.006103038787842
2004-05-17,3.6646742820739746
2004-05-18,4.074389934539795
2004-05-19,4.165436744689941
2004-05-20,4.142674446105957
2004-05-21,4.127499103546143
2004-05-24,4.226136207580566
2004-05-25,4.248897075653076
2004-05-26,4.165436744689941
2004-05-27,4.1578497886657715
2004-05-28,4.021278381347656
2004-05-31,3.9302303791046143
2004-06-01,3.9909286499023438
2004-06-02,4.01369047164917
2004-06-03,3.9909286499023438
2004-06-04,3.9605798721313477
2004-06-07,4.028865337371826
2004-06-08,4.044039726257324
2004-06-09,4.104738235473633
2004-06-10,4.074389934539795
2004-06-11,4.089563369750977
2004-06-14,3.9833426475524902
2004-06-15,4.01369047164917
2004-06-16,3.9985156059265137
2004-06-17,4.112326145172119
2004-06-18,4.044039726257324
2004-06-21,4.112326145172119
2004-06-22,4.036452293395996
2004-06-23,3.9378178119659424
2004-06-24,3.9529917240142822
2004-06-25,4.097152233123779
2004-06-28,4.264071941375732
2004-06-29,4.248897075653076
2004-06-30,4.377881050109863
2004-07-01,4.385469436645508
2004-07-02,4.461341381072998
2004-07-05,4.362706661224365
2004-07-06,4.370294570922852
2004-07-07,4.339943885803223
2004-07-08,4.2564849853515625
2004-07-09,4.2564849853515625
2004-07-12,4.279246807098389
2004-07-13,4.264071941375732
2004-07-14,4.241310119628906
2004-07-15,4.393056392669678
2004-07-16,4.491692066192627
2004-07-19,4.552389144897461
2004-07-20,4.514453887939453
2004-07-21,4.552389144897461
2004-07-22,4.59791374206543
2004-07-23,4.552389144897461
2004-07-26,4.59791374206543
2004-07-27,4.544800758361816
2004-07-28,4.605499744415283
2004-07-29,5.250423431396484
2004-07-30,5.242835998535156
2004-08-02,5.16696310043335
2004-08-03,5.075915336608887
2004-08-04,4.969693183898926
2004-08-05,5.204899787902832
2004-08-06,5.083503246307373
2004-08-09,5.16696310043335
2004-08-10,5.0455641746521
2004-08-11,4.931756496429443
2004-08-12,5.288360595703125
2004-08-13,5.326297283172607
2004-08-16,5.333884239196777
2004-08-17,5.326297283172607
2004-08-18,5.2352495193481445
2004-08-19,5.22007417678833
2004-08-20,5.197311878204346
2004-08-23,5.295947074890137
2004-08-24,5.288360595703125
2004-08-25,5.288360595703125
2004-08-26,5.326297283172607
2004-08-27,5.842233180999756
2004-08-30,5.86499547958374
2004-08-31,5.849820613861084
2004-09-01,5.933280944824219
2004-09-02,5.796710014343262
2004-09-03,5.902932167053223
2004-09-06,6.062265396118164
2004-09-07,6.191251754760742
2004-09-08,6.191251754760742
2004-09-09,6.047091007232666
2004-09-10,5.698075771331787
2004-09-13,5.644963264465332
2004-09-14,5.622200965881348
2004-09-15,5.4628682136535645
2004-09-16,5.455280303955078
2004-09-17,5.485630512237549
2004-09-20,5.493216514587402
2004-09-21,5.500804901123047
2004-09-22,5.751186370849609
2004-09-23,5.584264755249023
2004-09-24,5.667725563049316
2004-09-27,5.6601386070251465
2004-09-28,6.676838397979736
2004-09-29,6.517504692077637
2004-09-30,6.4947428703308105
2004-10-01,6.775474548339844
2004-10-04,6.600965976715088
2004-10-05,6.737536907196045
2004-10-06,6.805822372436523
2004-10-07,6.790647029876709
2004-10-08,7.147253036499023
2004-10-11,7.572139739990234
2004-10-12,7.29141092300415
2004-10-14,7.276235103607178
2004-10-15,7.298998832702637
2004-10-18,8.664712905883789
2004-10-19,8.475035667419434
2004-10-20,8.444684028625488
2004-10-21,8.793700218200684
2004-10-22,8.793700218200684
2004-10-25,8.57366943359375
2004-10-26,8.429508209228516
2004-10-27,8.36880874633789
2004-10-28,8.983384132385254
2004-10-29,9.400684356689453
2004-11-01,8.641953468322754
2004-11-02,8.581255912780762
2004-11-03,8.581255912780762
2004-11-04,8.535730361938477
2004-11-05,8.604018211364746
2004-11-08,8.361223220825195
2004-11-09,8.050142288208008
2004-11-10,8.141191482543945
2004-11-11,8.953033447265625
2004-11-12,8.899921417236328
2004-11-15,8.899921417236328
2004-11-16,8.475035667419434
2004-11-17,8.300525665283203
2004-11-18,8.429508209228516
2004-11-19,8.156363487243652
2004-11-22,8.13360595703125
2004-11-23,8.376399040222168
2004-11-24,8.376399040222168
2004-11-25,8.346048355102539
2004-11-26,8.346048355102539
2004-11-29,8.717827796936035
2004-11-30,9.226176261901855
2004-12-01,9.135129928588867
2004-12-02,8.990968704223633
2004-12-03,8.907508850097656
2004-12-06,9.173066139221191
2004-12-07,9.362748146057129
2004-12-08,9.787637710571289
2004-12-09,10.349101066589355
2004-12-10,10.326336860656738
2004-12-13,10.614656448364258
2004-12-14,10.493258476257324
2004-12-15,10.751226425170898
2004-12-16,10.387036323547363
2004-12-17,12.465961456298828
2004-12-20,12.374911308288574
2004-12-21,11.957611083984375
2004-12-22,12.147294044494629
2004-12-23,12.192819595336914
2004-12-24,12.109357833862305
2004-12-27,13.088120460510254
2004-12-28,12.997076034545898
2004-12-29,12.443199157714844
2004-12-30,11.980374336242676
2004-12-31,12.435611724853516
2005-01-03,12.405264854431152
2005-01-04,12.139704704284668
2005-01-05,11.745163917541504
2005-01-06,11.092658042907715
2005-01-07,11.251989364624023
2005-01-10,11.752753257751465
2005-01-11,11.64653205871582
2005-01-12,10.804339408874512
2005-01-13,11.1154203414917
2005-01-14,11.031957626342773
2005-01-17,11.085070610046387
2005-01-18,11.20646858215332
2005-01-19,11.274749755859375
2005-01-20,10.86504077911377
2005-01-24,10.69052791595459
2005-01-25,10.781576156616211
2005-01-27,11.160942077636719
2005-01-28,10.713290214538574
2005-01-31,10.280814170837402
2005-02-01,10.417383193969727
2005-02-02,10.682942390441895
2005-02-03,10.82710075378418
2005-02-04,10.781576156616211
2005-02-07,11.456849098205566
2005-02-08,11.692057609558105
2005-02-09,12.018310546875
2005-02-10,11.585835456848145
2005-02-11,11.373388290405273
2005-02-14,11.388562202453613
2005-02-15,11.001609802246094
2005-02-16,10.857450485229492
2005-02-17,10.35668659210205
2005-02-18,10.667768478393555
2005-02-21,10.531193733215332
2005-02-22,10.963672637939453
2005-02-23,10.902974128723145
2005-02-24,10.82710075378418
2005-02-25,10.682942390441895
2005-02-28,10.766400337219238
2005-03-01,10.584306716918945
2005-03-02,10.584306716918945
2005-03-03,10.766400337219238
2005-03-04,10.523605346679688
2005-03-07,10.63741683959961
2005-03-08,11.987958908081055
2005-03-09,11.456849098205566
2005-03-10,11.350625038146973
2005-03-11,11.449260711669922
2005-03-14,11.396151542663574
2005-03-15,11.380976676940918
2005-03-16,11.638946533203125
2005-03-17,11.638946533203125
2005-03-18,11.244401931762695
2005-03-21,11.388562202453613
2005-03-22,10.74363899230957
2005-03-23,10.682942390441895
2005-03-24,10.493258476257324
2005-03-28,10.591894149780273
2005-03-29,10.227703094482422
2005-03-30,10.62224006652832
2005-03-31,10.569129943847656
2005-04-01,10.599480628967285
2005-04-04,10.591894149780273
2005-04-05,10.705702781677246
2005-04-06,12.35973834991455
2005-04-07,11.661706924438477
2005-04-08,11.601004600524902
2005-04-11,11.638946533203125
2005-04-12,11.82862663269043
2005-04-13,11.54030990600586
2005-04-15,10.99402141571045
2005-04-18,11.479612350463867
2005-04-19,11.024369239807129
