Date,MANYAVAR
2022-10-06,1408.7606201171875
2022-10-07,1412.317626953125
2022-10-10,1387.322509765625
2022-10-11,1398.330078125
2022-10-12,1364.5865478515625
2022-10-13,1359.77978515625
2022-10-14,1341.0816650390625
2022-10-17,1348.1956787109375
2022-10-18,1364.634765625
2022-10-19,1370.2105712890625
2022-10-20,1362.7120361328125
2022-10-21,1354.2041015625
2022-10-24,1386.793701171875
2022-10-25,1396.50341796875
2022-10-27,1372.9984130859375
2022-10-28,1375.2576904296875
2022-10-31,1393.042724609375
2022-11-01,1386.409423828125
2022-11-02,1374.152099609375
2022-11-03,1382.37158203125
2022-11-04,1376.74755859375
2022-11-07,1352.2332763671875
2022-11-09,1348.24365234375
2022-11-10,1319.4031982421875
2022-11-11,1315.6058349609375
2022-11-14,1290.130126953125
2022-11-15,1293.2064208984375
2022-11-16,1300.0322265625
2022-11-17,1300.2724609375
2022-11-18,1266.529052734375
2022-11-21,1291.04345703125
2022-11-22,1269.8936767578125
