Date,NAVINFLUOR
2007-06-01,35.97106170654297
2007-06-04,37.688228607177734
2007-06-05,39.583778381347656
2007-06-06,41.20058059692383
2007-06-07,41.68561553955078
2007-06-08,42.76163101196289
2007-06-11,43.84879684448242
2007-06-12,42.8173942565918
2007-06-13,42.66128158569336
2007-06-14,43.720489501953125
2007-06-15,43.72612762451172
2007-06-18,40.56540298461914
2007-06-19,41.91758346557617
2007-06-20,42.030269622802734
2007-06-21,42.39647674560547
2007-06-22,41.821815490722656
2007-06-25,41.91758346557617
2007-06-26,41.57952880859375
2007-06-27,42.819034576416016
2007-06-28,40.84711456298828
2007-06-29,40.6837158203125
2007-07-02,41.523193359375
2007-07-03,41.044307708740234
2007-07-04,41.46686935424805
2007-07-05,40.058326721191406
2007-07-06,42.70637893676758
2007-07-09,42.762699127197266
2007-07-10,41.83869934082031
2007-07-11,41.80489730834961
2007-07-12,42.424644470214844
2007-07-13,42.14295959472656
2007-07-16,42.25563049316406
2007-07-17,41.365455627441406
2007-07-18,42.019012451171875
2007-07-19,42.05844497680664
2007-07-20,41.65842056274414
2007-07-23,39.79353332519531
2007-07-24,38.53712463378906
2007-07-25,37.52300262451172
2007-07-26,37.97373962402344
2007-07-27,37.07790756225586
2007-07-30,37.07227325439453
2007-07-31,37.42158889770508
2007-08-01,36.05813217163086
2007-08-02,35.9454460144043
2007-08-03,36.73422622680664
2007-08-06,38.08640670776367
2007-08-07,40.537235260009766
2007-08-08,39.889320373535156
2007-08-09,39.69774627685547
2007-08-10,40.34004592895508
2007-08-13,38.694889068603516
2007-08-14,37.52863311767578
2007-08-16,37.18495178222656
2007-08-17,36.31167221069336
2007-08-20,36.19898223876953
2007-08-21,36.62154769897461
2007-08-22,36.72859573364258
2007-08-23,36.46942901611328
2007-08-24,35.78205871582031
2007-08-27,35.956729888916016
2007-08-28,35.9454460144043
2007-08-29,35.511627197265625
2007-08-30,35.494728088378906
2007-08-31,35.8327751159668
2007-09-03,36.05813217163086
2007-09-04,35.9454460144043
2007-09-05,35.84404754638672
2007-09-06,36.02434539794922
2007-09-07,34.59328079223633
2007-09-10,34.93132400512695
2007-09-11,34.91440963745117
2007-09-12,35.12851333618164
2007-09-13,36.90324783325195
2007-09-14,37.703285217285156
2007-09-17,38.05259704589844
2007-09-18,38.76249313354492
2007-09-19,37.872318267822266
2007-09-20,38.66109085083008
2007-09-21,37.61314010620117
2007-09-24,38.75686264038086
2007-09-25,38.176551818847656
2007-09-26,38.14275360107422
2007-09-27,37.74836349487305
2007-09-28,37.07227325439453
2007-10-01,37.63568115234375
2007-10-03,37.74836349487305
2007-10-04,37.18495178222656
2007-10-05,36.1201171875
2007-10-08,35.213016510009766
2007-10-09,34.7735710144043
2007-10-10,34.54819869995117
2007-10-11,34.818641662597656
2007-10-12,34.142547607421875
2007-10-15,34.5594596862793
2007-10-16,34.379180908203125
2007-10-17,35.494728088378906
2007-10-18,35.494728088378906
2007-10-19,33.69182586669922
2007-10-22,33.167850494384766
2007-10-23,34.92005920410156
2007-10-24,35.494728088378906
2007-10-25,35.15668487548828
2007-10-26,35.19612121582031
2007-10-29,34.480587005615234
2007-10-30,33.25236892700195
2007-10-31,33.00447463989258
2007-11-01,31.55088233947754
2007-11-02,31.240995407104492
2007-11-05,31.325511932373047
2007-11-06,32.84671401977539
2007-11-07,34.70595169067383
2007-11-08,36.62154769897461
2007-11-12,35.494728088378906
2007-11-13,35.494728088378906
2007-11-14,34.801727294921875
2007-11-15,35.80461502075195
2007-11-16,39.940025329589844
2007-11-19,42.2499885559082
2007-11-20,43.83317184448242
2007-11-21,43.66414260864258
2007-11-22,42.73452377319336
2007-11-23,44.50926208496094
2007-11-26,43.26976776123047
2007-11-27,43.112003326416016
2007-11-28,42.819034576416016
2007-11-29,42.819034576416016
2007-11-30,41.70348358154297
2007-12-03,42.19929122924805
2007-12-04,42.334510803222656
2007-12-05,45.48959732055664
2007-12-06,47.12912368774414
2007-12-07,47.03898239135742
2007-12-10,47.96859359741211
2007-12-11,48.053104400634766
2007-12-12,47.134761810302734
2007-12-13,45.81637191772461
2007-12-14,45.59101486206055
2007-12-17,45.179710388183594
2007-12-18,45.22478485107422
2007-12-19,45.01069259643555
2007-12-20,44.1824836730957
2007-12-24,43.77682876586914
2007-12-26,43.51203536987305
2007-12-27,42.633121490478516
2007-12-28,43.912052154541016
2007-12-31,43.957115173339844
2008-01-01,43.94022750854492
2008-01-02,43.75429916381836
2008-01-03,49.16302490234375
2008-01-04,50.65605163574219
2008-01-07,49.24188995361328
2008-01-08,47.70943069458008
2008-01-09,46.2276611328125
2008-01-10,45.08393859863281
2008-01-11,46.695281982421875
2008-01-14,46.019195556640625
2008-01-15,45.31492614746094
2008-01-16,43.92894744873047
2008-01-17,44.283905029296875
2008-01-18,42.069698333740234
2008-01-21,36.93142318725586
2008-01-22,31.680452346801758
2008-01-23,33.79323196411133
2008-01-24,34.34537887573242
2008-01-25,34.93132400512695
2008-01-28,33.79887008666992
2008-01-29,33.96226501464844
2008-01-30,33.35377883911133
2008-01-31,32.643890380859375
2008-02-01,32.36781311035156
2008-02-04,33.2411003112793
2008-02-05,33.79887008666992
2008-02-06,33.787593841552734
2008-02-07,32.99883270263672
2008-02-08,32.74529266357422
2008-02-11,31.54524040222168
2008-02-12,29.809938430786133
2008-02-13,29.978973388671875
2008-02-14,33.731258392333984
2008-02-15,33.939720153808594
2008-02-18,34.19325637817383
2008-02-19,33.92844772338867
2008-02-20,32.67768096923828
2008-02-21,32.67768096923828
2008-02-22,32.339630126953125
2008-02-25,32.97065353393555
2008-02-26,33.52842712402344
2008-02-27,33.466453552246094
2008-02-28,34.142547607421875
2008-02-29,33.48336410522461
2008-03-03,32.23823165893555
2008-03-04,31.742435455322266
2008-03-05,31.43256187438965
2008-03-07,29.51697540283203
2008-03-10,28.147890090942383
2008-03-11,29.466262817382812
2008-03-12,29.64655113220215
2008-03-13,27.116853713989258
2008-03-14,27.280237197875977
2008-03-17,25.071678161621094
2008-03-18,23.730764389038086
2008-03-19,23.533567428588867
2008-03-24,22.232093811035156
2008-03-25,24.564603805541992
2008-03-26,26.11397361755371
2008-03-27,25.52240562438965
2008-03-28,27.483068466186523
2008-03-31,24.851940155029297
2008-04-01,27.083045959472656
2008-04-02,28.108448028564453
2008-04-03,27.70842170715332
2008-04-04,27.928152084350586
2008-04-07,28.097169876098633
2008-04-08,28.1704158782959
2008-04-09,27.33656883239746
2008-04-10,27.38165283203125
2008-04-11,27.38165283203125
2008-04-15,28.16478729248047
2008-04-16,27.77604103088379
2008-04-17,28.147890090942383
2008-04-21,28.1704158782959
2008-04-22,27.94505500793457
2008-04-23,28.159154891967773
2008-04-24,27.94505500793457
2008-04-25,27.83238410949707
2008-04-28,27.9506893157959
2008-04-29,28.16478729248047
2008-04-30,28.080286026000977
2008-05-02,29.43808364868164
2008-05-05,32.85798263549805
2008-05-06,30.91985511779785
2008-05-07,31.021265029907227
2008-05-08,30.283206939697266
2008-05-09,29.618379592895508
2008-05-12,30.294462203979492
2008-05-13,29.218360900878906
2008-05-14,29.398649215698242
2008-05-15,31.58466911315918
2008-05-16,31.291706085205078
2008-05-20,31.240995407104492
2008-05-21,34.82990646362305
2008-05-22,33.17348861694336
2008-05-23,32.82417297363281
2008-05-26,32.01850128173828
2008-05-27,31.224102020263672
2008-05-28,33.26362991333008
2008-05-29,31.86638069152832
2008-05-30,31.635379791259766
2008-06-02,30.564910888671875
2008-06-03,30.609981536865234
2008-06-04,29.967695236206055
2008-06-05,29.39301872253418
2008-06-06,29.731061935424805
2008-06-09,29.043699264526367
2008-06-10,28.176054000854492
2008-06-11,29.240896224975586
2008-06-12,29.96762466430664
2008-06-13,30.848861694335938
2008-06-16,30.957576751708984
2008-06-17,32.19359588623047
2008-06-18,31.993318557739258
2008-06-19,31.970422744750977
2008-06-20,30.333866119384766
2008-06-23,29.464065551757812
2008-06-24,28.863222122192383
2008-06-25,28.01632308959961
2008-06-26,28.451215744018555
2008-06-27,28.107873916625977
2008-06-30,28.142213821411133
2008-07-01,26.665864944458008
2008-07-02,26.534252166748047
2008-07-03,25.733135223388672
2008-07-04,25.26962661743164
2008-07-07,25.349746704101562
2008-07-08,26.986309051513672
2008-07-09,29.195114135742188
2008-07-10,29.7272891998291
2008-07-11,29.429733276367188
2008-07-14,28.75450325012207
2008-07-15,27.49559783935547
2008-07-16,25.212406158447266
2008-07-17,25.956298828125
2008-07-18,26.322526931762695
2008-07-21,26.15658187866211
2008-07-22,25.69880485534668
2008-07-23,28.605722427368164
2008-07-24,29.80168342590332
2008-07-25,30.9346866607666
2008-07-28,32.588443756103516
2008-07-29,31.283750534057617
2008-07-30,32.496883392333984
2008-07-31,31.701478958129883
2008-08-01,31.381031036376953
2008-08-04,31.12925148010254
2008-08-05,31.117820739746094
2008-08-06,31.638530731201172
2008-08-07,30.72869300842285
2008-08-08,29.96762466430664
2008-08-11,30.32813262939453
2008-08-12,30.099241256713867
2008-08-13,29.74445343017578
2008-08-14,29.218008041381836
2008-08-18,28.94333839416504
2008-08-19,28.308162689208984
2008-08-20,28.98910903930664
2008-08-21,28.651500701904297
2008-08-22,28.170825958251953
2008-08-25,27.793155670166016
2008-08-26,27.44982147216797
2008-08-27,27.43837547302246
2008-08-28,26.923357009887695
2008-08-29,27.569988250732422
2008-09-01,27.75882339477539
2008-09-02,28.62860870361328
2008-09-04,28.25665855407715
2008-09-05,28.880393981933594
2008-09-08,28.393993377685547
2008-09-09,27.69588279724121
2008-09-10,27.16942596435547
2008-09-11,26.580032348632812
2008-09-12,26.385469436645508
2008-09-15,25.51568603515625
2008-09-16,25.464191436767578
2008-09-17,25.349746704101562
2008-09-18,24.434171676635742
2008-09-19,24.37122344970703
2008-09-22,24.5600643157959
2008-09-23,23.272544860839844
2008-09-24,23.42704963684082
2008-09-25,22.665979385375977
2008-09-26,22.671707153320312
2008-09-29,21.904918670654297
2008-09-30,20.605960845947266
2008-10-01,21.172466278076172
2008-10-03,20.234020233154297
2008-10-06,17.636096954345703
2008-10-07,19.020885467529297
2008-10-08,18.162548065185547
2008-10-10,16.52025032043457
2008-10-13,17.716205596923828
2008-10-14,17.990875244140625
2008-10-15,16.531692504882812
2008-10-16,16.19979476928711
2008-10-17,16.096797943115234
2008-10-20,15.633289337158203
2008-10-21,16.382919311523438
2008-10-22,17.355701446533203
2008-10-23,17.01808738708496
2008-10-24,15.330013275146484
2008-10-27,14.443059921264648
2008-10-29,15.913684844970703
2008-10-31,15.94229507446289
2008-11-03,17.19547462463379
2008-11-04,18.24837875366211
2008-11-05,17.7219295501709
2008-11-06,16.639808654785156
2008-11-07,16.752161026000977
2008-11-10,16.740331649780273
2008-11-11,15.98344898223877
2008-11-12,15.62272834777832
2008-11-14,15.196985244750977
2008-11-17,15.131933212280273
2008-11-18,14.262693405151367
2008-11-19,14.055733680725098
2008-11-20,14.593832969665527
2008-11-21,14.085293769836426
2008-11-24,13.600412368774414
2008-11-25,13.955204963684082
2008-11-26,13.582672119140625
2008-11-27,13.582672119140625
2008-11-28,13.375713348388672
2008-12-01,12.725253105163574
2008-12-02,12.376375198364258
2008-12-03,12.187153816223145
2008-12-04,12.93221664428711
2008-12-05,13.044569969177246
2008-12-08,12.914478302001953
2008-12-10,13.145096778869629
2008-12-11,13.097787857055664
2008-12-12,14.162166595458984
2008-12-15,14.339566230773926
2008-12-16,14.995932579040527
2008-12-17,14.901323318481445
2008-12-18,14.718010902404785
2008-12-19,14.315911293029785
2008-12-22,14.80671215057373
2008-12-23,14.511046409606934
2008-12-24,14.43417739868164
2008-12-26,14.369129180908203
2008-12-29,14.487395286560059
2008-12-30,14.753493309020996
2008-12-31,14.812623977661133
2009-01-02,15.70551586151123
2009-01-05,16.296842575073242
2009-01-06,16.285009384155273
2009-01-07,15.29750919342041
2009-01-09,14.191734313964844
2009-01-12,14.304086685180664
2009-01-13,13.842853546142578
2009-01-14,14.032074928283691
2009-01-15,14.0616455078125
2009-01-16,14.351388931274414
2009-01-19,14.546526908874512
2009-01-20,14.227213859558105
2009-01-21,13.878332138061523
2009-01-22,13.287012100219727
2009-01-23,13.156919479370117
2009-01-27,13.281099319458008
2009-01-28,13.600412368774414
2009-01-29,13.6063232421875
2009-01-30,14.085293769836426
2009-02-02,12.612906455993652
2009-02-03,12.808035850524902
2009-02-04,12.677953720092773
2009-02-05,12.737080574035645
2009-02-06,12.731168746948242
2009-02-09,12.453246116638184
2009-02-10,12.43550968170166
2009-02-11,12.642471313476562
2009-02-12,13.085963249206543
2009-02-13,13.67728328704834
2009-02-16,12.725253105163574
2009-02-17,12.222631454467773
2009-02-18,12.068888664245605
2009-02-19,11.714095115661621
2009-02-20,11.045902252197266
2009-02-24,10.584668159484863
2009-02-25,10.28309440612793
2009-02-26,11.465740203857422
2009-02-27,11.110943794250488
2009-03-02,10.478230476379395
2009-03-03,10.383617401123047
2009-03-04,9.815954208374023
2009-03-05,9.567595481872559
2009-03-06,9.679945945739746
2009-03-09,9.402022361755371
2009-03-12,9.384286880493164
2009-03-13,9.5380277633667
2009-03-16,9.810035705566406
2009-03-17,10.123437881469727
2009-03-18,9.727251052856445
2009-03-19,9.603073120117188
2009-03-20,9.69768238067627
2009-03-23,9.608985900878906
2009-03-24,9.177325248718262
2009-03-25,9.224628448486328
2009-03-26,9.3369779586792
2009-03-27,9.271931648254395
2009-03-30,9.532113075256348
2009-03-31,10.058393478393555
2009-04-01,10.407275199890137
2009-04-02,10.667454719543457
2009-04-06,11.246952056884766
2009-04-08,13.44666862487793
2009-04-09,13.139181137084961
2009-04-13,12.701601028442383
2009-04-15,13.972942352294922
2009-04-16,13.221964836120605
2009-04-17,12.843517303466797
2009-04-20,12.985435485839844
2009-04-21,13.1037015914917
2009-04-22,13.452582359313965
2009-04-23,13.387537002563477
2009-04-24,14.150343894958496
2009-04-27,14.688446044921875
2009-04-28,14.25086784362793
2009-04-29,14.576089859008789
2009-04-30,14.901323318481445
2009-05-04,15.474905014038086
2009-05-05,15.13785171508789
2009-05-06,15.019588470458984
2009-05-07,15.279765129089355
2009-05-08,15.019588470458984
2009-05-11,14.706185340881348
2009-05-12,14.747574806213379
2009-05-13,14.942715644836426
2009-05-14,14.830367088317871
2009-05-15,14.8599271774292
2009-05-18,14.8599271774292
2009-05-19,16.08397102355957
2009-05-20,18.597089767456055
2009-05-21,19.324413299560547
2009-05-22,20.7908878326416
2009-05-25,22.606252670288086
2009-05-26,20.347396850585938
2009-05-27,20.55436134338379
2009-05-28,21.518220901489258
2009-05-29,22.4406795501709
2009-06-01,22.49390411376953
2009-06-02,22.133193969726562
2009-06-03,22.836872100830078
2009-06-04,23.771705627441406
2009-06-05,23.64423370361328
2009-06-08,22.308748245239258
2009-06-09,22.38158416748047
2009-06-10,22.00522232055664
2009-06-11,21.13108253479004
2009-06-12,20.772930145263672
2009-06-15,20.766862869262695
2009-06-16,20.663665771484375
2009-06-17,20.88219451904297
2009-06-18,19.63169288635254
2009-06-19,20.602956771850586
2009-06-22,19.910930633544922
2009-06-23,20.354068756103516
2009-06-24,20.845773696899414
2009-06-25,20.105180740356445
2009-06-26,20.062692642211914
2009-06-29,20.700082778930664
2009-06-30,20.29336166381836
2009-07-01,20.22052001953125
2009-07-02,20.712223052978516
2009-07-03,20.669729232788086
2009-07-06,19.655975341796875
2009-07-07,20.11732292175293
2009-07-08,19.522424697875977
2009-07-09,19.692392349243164
2009-07-10,19.115711212158203
2009-07-13,18.405467987060547
2009-07-14,18.478315353393555
2009-07-15,19.006439208984375
2009-07-16,19.57706069946289
2009-07-17,19.492069244384766
2009-07-20,20.57260513305664
2009-07-21,24.68834114074707
2009-07-22,23.75349235534668
2009-07-23,23.510679244995117
2009-07-24,24.68834114074707
2009-07-27,24.044876098632812
2009-07-28,24.33625602722168
2009-07-29,25.665672302246094
2009-07-30,26.363773345947266
2009-07-31,26.084535598754883
2009-08-03,26.248432159423828
2009-08-04,26.096675872802734
2009-08-05,25.49570655822754
2009-08-06,24.63977813720703
2009-08-07,24.651920318603516
2009-08-10,24.3059024810791
2009-08-11,23.83848762512207
2009-08-12,23.765640258789062
2009-08-13,24.427316665649414
2009-08-14,24.202709197998047
2009-08-17,23.668514251708984
2009-08-18,24.718690872192383
2009-08-19,25.070777893066406
2009-08-20,26.266645431518555
2009-08-21,28.889060974121094
2009-08-24,29.77533721923828
2009-08-25,29.53252601623535
2009-08-26,30.279178619384766
2009-08-27,29.89067268371582
2009-08-28,29.568941116333008
2009-08-31,29.095455169677734
2009-09-01,30.31559944152832
2009-09-02,29.872467041015625
2009-09-03,30.406661987304688
2009-09-04,30.54629135131836
2009-09-07,31.505401611328125
2009-09-08,30.054582595825195
2009-09-09,29.277565002441406
2009-09-10,29.198650360107422
2009-09-11,29.593223571777344
2009-09-14,30.097074508666992
2009-09-15,31.250438690185547
2009-09-16,32.816619873046875
2009-09-17,32.161006927490234
2009-09-18,32.47666931152344
2009-09-22,32.11851501464844
2009-09-23,31.22010040283203
2009-09-24,31.432558059692383
2009-09-25,31.25653076171875
2009-09-29,31.359722137451172
2009-09-30,31.317228317260742
2009-10-01,32.02745819091797
2009-10-05,31.481121063232422
2009-10-06,31.098691940307617
2009-10-07,30.855873107910156
2009-10-08,32.658775329589844
2009-10-09,32.79840087890625
2009-10-12,32.434173583984375
2009-10-13,32.294559478759766
2009-10-14,31.827146530151367
2009-10-15,31.505401611328125
2009-10-16,31.79071617126465
2009-10-20,34.13996124267578
2009-10-21,34.74092483520508
2009-10-22,33.05335235595703
2009-10-23,33.083702087402344
2009-10-26,33.010860443115234
2009-10-27,35.85179901123047
2009-10-28,35.153717041015625
2009-10-29,34.63772964477539
2009-10-30,35.03838348388672
2009-11-03,34.03068923950195
2009-11-04,34.81983947753906
2009-11-05,35.24477767944336
2009-11-06,35.66971206665039
2009-11-09,37.66080856323242
2009-11-10,38.085731506347656
2009-11-11,38.225345611572266
2009-11-12,37.90302658081055
2009-11-13,36.582767486572266
2009-11-16,36.68194580078125
2009-11-17,36.67575454711914
2009-11-18,36.90507888793945
2009-11-19,36.88650894165039
2009-11-20,38.157161712646484
2009-11-23,38.0084114074707
2009-11-24,38.491878509521484
2009-11-25,38.12617492675781
2009-11-26,37.85344314575195
2009-11-27,36.99806213378906
2009-11-30,37.50633239746094
2009-12-01,38.157161712646484
2009-12-02,39.40303421020508
2009-12-03,39.84312057495117
2009-12-04,41.919578552246094
2009-12-07,41.38650894165039
2009-12-08,42.70677947998047
2009-12-09,41.68403625488281
2009-12-10,41.11378860473633
2009-12-11,40.76048278808594
2009-12-14,41.10758590698242
2009-12-15,41.4794921875
2009-12-16,41.29353332519531
2009-12-17,41.42990493774414
2009-12-18,40.98362350463867
2009-12-21,40.43815994262695
2009-12-22,39.98568344116211
2009-12-23,40.01667022705078
2009-12-24,39.27906036376953
2009-12-29,42.23569107055664
2009-12-30,41.039398193359375
2009-12-31,41.91337966918945
2010-01-04,42.130313873291016
2010-01-05,42.3720588684082
2010-01-06,41.956756591796875
2010-01-07,42.03114318847656
2010-01-08,41.770809173583984
2010-01-11,42.03114318847656
2010-01-12,41.90097427368164
2010-01-13,42.72535705566406
2010-01-14,43.5373420715332
2010-01-15,44.67784118652344
2010-01-18,47.88240432739258
2010-01-19,46.215049743652344
2010-01-20,45.15512466430664
2010-01-21,44.070404052734375
2010-01-22,43.63032531738281
2010-01-25,44.27495193481445
2010-01-27,42.59518814086914
2010-01-28,41.62824630737305
2010-01-29,41.31214904785156
2010-02-01,41.03319549560547
2010-02-02,41.24394607543945
2010-02-03,41.42990493774414
2010-02-04,40.971214294433594
2010-02-05,39.477420806884766
2010-02-08,39.38443374633789
2010-02-09,39.51460647583008
2010-02-10,39.161293029785156
2010-02-11,39.09311294555664
2010-02-15,39.09932327270508
2010-02-16,39.080711364746094
2010-02-17,39.477420806884766
2010-02-18,39.161293029785156
2010-02-19,38.814186096191406
2010-02-22,39.11170959472656
2010-02-23,38.65303039550781
2010-02-24,38.10137939453125
2010-02-25,38.03318786621094
2010-02-26,38.57865905761719
2010-03-02,39.5331916809082
2010-03-03,39.78733444213867
2010-03-04,39.52079391479492
2010-03-05,39.5641975402832
2010-03-08,40.568328857421875
2010-03-09,40.53733444213867
2010-03-10,40.283203125
2010-03-11,40.394771575927734
2010-03-12,39.62617492675781
2010-03-15,39.18609619140625
2010-03-16,39.04973220825195
2010-03-17,38.72121810913086
2010-03-18,38.83279037475586
2010-03-19,38.76460266113281
2010-03-22,38.44227981567383
2010-03-23,38.38650894165039
2010-03-25,38.312129974365234
2010-03-26,38.256351470947266
2010-03-29,37.68608474731445
2010-03-30,37.4753532409668
2010-03-31,37.21500778198242
2010-04-01,39.948490142822266
2010-04-05,41.225364685058594
2010-04-06,40.828651428222656
2010-04-07,41.38650894165039
2010-04-08,41.31214904785156
2010-04-09,43.153038024902344
2010-04-12,42.87411880493164
2010-04-13,42.3720588684082
2010-04-15,41.659244537353516
2010-04-16,41.51668167114258
2010-04-19,41.91337966918945
2010-04-20,42.35345458984375
2010-04-21,43.109657287597656
2010-04-22,43.64271545410156
2010-04-23,43.208831787109375
2010-04-26,43.605533599853516
2010-04-27,44.38652801513672
2010-04-28,43.388587951660156
2010-04-29,41.200557708740234
2010-04-30,41.00840759277344
2010-05-03,39.7563362121582
2010-05-04,39.14889907836914
2010-05-05,38.70881652832031
2010-05-06,38.93815612792969
2010-05-07,37.50633239746094
2010-05-10,38.262535095214844
2010-05-11,38.225345611572266
2010-05-12,38.510475158691406
2010-05-13,38.44227981567383
2010-05-14,37.89682388305664
2010-05-17,38.0579719543457
2010-05-18,38.0022087097168
2010-05-19,37.33278274536133
2010-05-20,36.1674919128418
2010-05-21,36.50840759277344
2010-05-24,36.57038116455078
2010-05-25,35.42987823486328
2010-05-26,35.98773956298828
2010-05-27,35.49186325073242
2010-05-28,35.70881271362305
2010-05-31,35.79557418823242
2010-06-01,36.28525924682617
2010-06-02,36.396827697753906
2010-06-03,36.59516906738281
2010-06-04,37.5869140625
2010-06-07,36.564186096191406
2010-06-08,36.94228744506836
2010-06-09,37.63029861450195
2010-06-10,38.491878509521484
2010-06-11,38.771358489990234
2010-06-14,38.383907318115234
2010-06-15,38.517276763916016
2010-06-16,38.24415588378906
2010-06-17,38.52998733520508
2010-06-18,38.00279235839844
2010-06-21,38.22509765625
2010-06-22,37.608970642089844
2010-06-23,37.03730773925781
2010-06-24,37.11988830566406
2010-06-25,36.91027069091797
2010-06-28,37.08812713623047
2010-06-29,36.64350509643555
2010-06-30,36.10995864868164
2010-07-01,35.96385955810547
2010-07-02,35.58910369873047
2010-07-05,36.09724807739258
2010-07-06,36.40214157104492
2010-07-07,35.9575080871582
2010-07-08,36.33861541748047
2010-07-09,37.011905670166016
2010-07-12,36.8975715637207
2010-07-13,36.82770919799805
2010-07-14,37.06907272338867
2010-07-15,36.80863952636719
2010-07-16,37.77412414550781
2010-07-19,38.834869384765625
2010-07-20,38.644309997558594
2010-07-21,38.218746185302734
2010-07-22,37.79317855834961
2010-07-23,36.96744155883789
2010-07-26,36.440250396728516
2010-07-27,36.3132209777832
2010-07-28,35.86857604980469
2010-07-29,36.08454513549805
2010-07-30,36.35767364501953
2010-08-02,35.741546630859375
2010-08-03,36.059139251708984
2010-08-04,35.83047866821289
2010-08-05,35.805057525634766
2010-08-06,35.75425338745117
2010-08-09,35.989261627197266
2010-08-10,35.519229888916016
2010-08-11,35.309635162353516
2010-08-12,35.080963134765625
2010-08-13,35.19529724121094
2010-08-16,35.373146057128906
2010-08-17,34.97298049926758
2010-08-18,34.85865020751953
2010-08-19,34.909454345703125
2010-08-20,34.71256637573242
2010-08-23,34.82053756713867
2010-08-24,37.65978240966797
2010-08-25,36.57363510131836
2010-08-26,37.94562530517578
2010-08-27,37.55180358886719
2010-08-30,35.72249221801758
2010-08-31,36.256046295166016
2010-09-01,36.71337890625
2010-09-02,36.74513626098633
2010-09-03,36.491058349609375
2010-09-06,36.440250396728516
2010-09-07,37.132591247558594
2010-09-08,37.45018005371094
2010-09-09,37.691551208496094
2010-09-13,37.030967712402344
2010-09-14,36.599037170410156
2010-09-15,36.09089279174805
2010-09-16,35.805057525634766
2010-09-17,34.401329040527344
2010-09-20,34.6744384765625
2010-09-21,36.319557189941406
2010-09-22,36.57363510131836
2010-09-23,37.39301681518555
2010-09-24,37.03730773925781
2010-09-27,41.216796875
2010-09-28,40.27671813964844
2010-09-29,38.834869384765625
2010-09-30,38.6252555847168
2010-10-01,38.606204986572266
2010-10-04,37.888450622558594
2010-10-05,38.606204986572266
2010-10-06,38.7586555480957
2010-10-07,38.663368225097656
2010-10-08,38.28227615356445
2010-10-11,39.06353759765625
2010-10-12,38.48551940917969
2010-10-13,38.09170913696289
2010-10-14,37.85669708251953
2010-10-15,37.52005386352539
2010-10-18,38.09805679321289
2010-10-19,38.30767059326172
2010-10-20,36.74513626098633
2010-10-21,36.503753662109375
2010-10-22,37.27867126464844
2010-10-25,37.59627151489258
2010-10-26,36.83405685424805
2010-10-27,36.84675979614258
2010-10-28,36.211578369140625
2010-10-29,35.84953308105469
2010-11-01,36.24333572387695
2010-11-02,36.45295333862305
2010-11-03,36.47199630737305
2010-11-04,36.92933654785156
2010-11-08,38.009132385253906
2010-11-09,38.00279235839844
2010-11-10,37.90751266479492
2010-11-11,37.602325439453125
2010-11-12,40.232093811035156
2010-11-15,39.03733825683594
2010-11-16,37.82309341430664
2010-11-18,37.47246170043945
2010-11-19,36.47898864746094
2010-11-22,36.615352630615234
2010-11-23,36.303680419921875
2010-11-24,36.05044174194336
2010-11-25,35.167362213134766
2010-11-26,34.3557014465332
2010-11-29,34.34921646118164
2010-11-30,34.53102111816406
2010-12-01,35.031005859375
2010-12-02,36.60885238647461
2010-12-03,35.58292770385742
2010-12-06,35.73877716064453
2010-12-07,35.855648040771484
2010-12-08,35.018009185791016
2010-12-09,33.7193717956543
2010-12-10,33.94013595581055
2010-12-13,33.972618103027344
