Date,DIVISLAB
2003-03-12,7.252360820770264
2003-03-13,7.406666278839111
2003-03-14,7.406666278839111
2003-03-17,7.036333084106445
2003-03-18,7.036333084106445
2003-03-19,7.272935390472412
2003-03-20,7.552744388580322
2003-03-21,7.63503885269165
2003-03-24,8.289297103881836
2003-03-25,8.970296859741211
2003-03-26,9.040252685546875
2003-03-27,8.534126281738281
2003-03-28,9.647186279296875
2003-03-31,9.017619132995605
2003-04-01,9.494938850402832
2003-04-02,9.702735900878906
2003-04-03,9.72536563873291
2003-04-04,9.614264488220215
2003-04-07,9.719194412231445
2003-04-08,10.307611465454102
2003-04-09,10.519523620605469
2003-04-10,10.031917572021484
2003-04-11,10.208856582641602
2003-04-14,10.208856582641602
2003-04-15,10.540099143981934
2003-04-16,10.367279052734375
2003-04-17,10.124502182006836
2003-04-18,10.124502182006836
2003-04-21,10.095698356628418
2003-04-22,10.546272277832031
2003-04-23,10.692347526550293
2003-04-24,10.552445411682129
2003-04-25,10.496894836425781
2003-04-28,10.939234733581543
2003-04-29,11.424783706665039
2003-04-30,11.943251609802246
2003-05-01,11.943251609802246
2003-05-02,11.916505813598633
2003-05-05,11.465932846069336
2003-05-06,11.85890007019043
2003-05-07,11.793061256408691
2003-05-08,11.515312194824219
2003-05-09,11.593493461608887
2003-05-12,11.893872261047363
2003-05-13,11.669617652893066
2003-05-14,11.743682861328125
2003-05-15,13.031620025634766
2003-05-16,13.235304832458496
2003-05-19,12.799132347106934
2003-05-20,13.642671585083008
2003-05-21,13.200326919555664
2003-05-22,13.62415599822998
2003-05-23,14.86888313293457
2003-05-26,15.222758293151855
2003-05-27,15.082854270935059
2003-05-28,15.138406753540039
2003-05-29,15.126060485839844
2003-05-30,15.397636413574219
2003-06-02,15.549886703491211
2003-06-03,15.576632499694824
2003-06-04,16.321414947509766
2003-06-05,16.140363693237305
2003-06-06,16.140363693237305
2003-06-09,16.81313705444336
2003-06-10,16.216487884521484
2003-06-11,16.072467803955078
2003-06-12,15.895532608032227
2003-06-13,15.920225143432617
2003-06-16,16.66706085205078
2003-06-17,17.037391662597656
2003-06-18,17.792463302612305
2003-06-19,17.638151168823242
2003-06-20,17.94470977783203
2003-06-23,18.113418579101562
2003-06-24,17.977628707885742
2003-06-25,18.49403953552246
2003-06-26,19.220300674438477
2003-06-27,20.425941467285156
2003-06-30,22.896888732910156
2003-07-01,23.063535690307617
2003-07-02,23.211668014526367
2003-07-03,23.388612747192383
2003-07-04,23.403011322021484
2003-07-07,22.814590454101562
2003-07-08,21.862014770507812
2003-07-09,21.654212951660156
2003-07-10,21.59660530090332
2003-07-11,21.72211265563965
2003-07-14,22.069808959960938
2003-07-15,21.327089309692383
2003-07-16,21.13163185119629
2003-07-17,21.458765029907227
2003-07-18,21.370290756225586
2003-07-21,20.683120727539062
2003-07-22,21.508136749267578
2003-07-23,20.87445831298828
2003-07-24,21.656274795532227
2003-07-25,21.629528045654297
2003-07-28,23.382436752319336
2003-07-29,23.464736938476562
2003-07-30,23.90296173095703
2003-07-31,23.20549964904785
2003-08-01,22.927753448486328
2003-08-04,22.933921813964844
2003-08-05,22.927753448486328
2003-08-06,22.345504760742188
2003-08-07,22.41957664489746
2003-08-08,23.145835876464844
2003-08-11,23.67820930480957
2003-08-12,22.806865692138672
2003-08-13,23.266448974609375
2003-08-14,23.476490020751953
2003-08-15,23.476490020751953
2003-08-18,23.94232177734375
2003-08-19,23.7447566986084
2003-08-20,24.144041061401367
2003-08-21,25.084012985229492
2003-08-22,24.963396072387695
2003-08-25,25.046579360961914
2003-08-26,27.003477096557617
2003-08-27,27.874820709228516
2003-08-28,26.949405670166016
2003-08-29,29.13089942932129
2003-09-01,29.214078903198242
2003-09-02,30.463909149169922
2003-09-03,31.212568283081055
2003-09-04,34.26539993286133
2003-09-05,37.14979553222656
2003-09-08,39.052616119384766
2003-09-09,37.967071533203125
2003-09-10,37.992027282714844
2003-09-11,37.76327133178711
2003-09-12,36.18070602416992
2003-09-15,33.51675033569336
2003-09-16,34.27372741699219
2003-09-17,34.59190368652344
2003-09-18,34.036651611328125
2003-09-19,33.527156829833984
2003-09-22,32.229488372802734
2003-09-23,32.97813415527344
2003-09-24,33.398231506347656
2003-09-25,36.738037109375
2003-09-26,36.827449798583984
2003-09-29,35.800140380859375
2003-09-30,37.095726013183594
2003-10-01,37.36815643310547
2003-10-02,37.36815643310547
2003-10-03,36.98759078979492
2003-10-06,36.83786392211914
2003-10-07,37.40766525268555
2003-10-08,36.85865783691406
2003-10-09,37.04582977294922
2003-10-10,36.174461364746094
2003-10-13,37.68009567260742
2003-10-14,37.025020599365234
2003-10-15,36.7941780090332
2003-10-16,36.63405227661133
2003-10-17,37.461727142333984
2003-10-20,35.939476013183594
2003-10-21,33.88483810424805
2003-10-22,33.258880615234375
2003-10-23,31.965375900268555
2003-10-24,33.46891784667969
2003-10-27,33.20064926147461
2003-10-28,32.26483917236328
2003-10-29,32.5164680480957
2003-10-30,32.061038970947266
2003-10-31,33.41693115234375
2003-11-03,36.758827209472656
2003-11-04,35.754390716552734
2003-11-05,36.097530364990234
2003-11-06,36.650691986083984
2003-11-07,36.18070602416992
2003-11-10,36.47393035888672
2003-11-11,39.986358642578125
2003-11-12,37.921321868896484
2003-11-13,37.316162109375
2003-11-14,36.7463493347168
2003-11-17,37.11652374267578
2003-11-18,39.37080383300781
2003-11-19,39.35831832885742
2003-11-20,39.26264572143555
2003-11-21,39.069244384765625
2003-11-24,41.40047073364258
2003-11-25,41.59387969970703
2003-11-26,41.59387969970703
2003-11-27,43.322017669677734
2003-11-28,44.946189880371094
2003-12-01,45.39329147338867
2003-12-02,49.93303680419922
2003-12-03,54.92821502685547
2003-12-04,56.46709442138672
2003-12-05,56.05741882324219
2003-12-08,56.69585418701172
2003-12-09,55.181922912597656
2003-12-10,54.03606414794922
2003-12-11,53.81147384643555
2003-12-12,53.3726692199707
2003-12-15,54.610042572021484
2003-12-16,56.55652618408203
2003-12-17,62.21302032470703
2003-12-18,62.113182067871094
2003-12-19,61.040130615234375
2003-12-22,62.06535720825195
2003-12-23,61.300086975097656
2003-12-24,61.36452865600586
2003-12-25,61.36452865600586
2003-12-26,61.385337829589844
2003-12-29,65.86475372314453
2003-12-30,63.67080307006836
2003-12-31,64.8603286743164
2004-01-01,66.55101776123047
2004-01-02,66.20375061035156
2004-01-05,65.41144561767578
2004-01-06,62.285789489746094
2004-01-07,60.01696014404297
2004-01-08,59.4908332824707
2004-01-09,62.81193161010742
2004-01-12,59.700870513916016
2004-01-13,58.93974685668945
2004-01-14,62.30035400390625
2004-01-15,61.560028076171875
2004-01-16,62.32946014404297
2004-01-19,60.60342025756836
2004-01-20,59.53035354614258
2004-01-21,58.73178482055664
2004-01-22,59.87764358520508
2004-01-23,58.83159255981445
2004-01-26,58.83159255981445
2004-01-27,61.447715759277344
2004-01-28,62.05497741699219
2004-01-29,63.11971664428711
2004-01-30,62.31074905395508
2004-02-02,62.31074905395508
2004-02-03,60.47654724121094
2004-02-04,61.20024871826172
2004-02-05,63.221622467041016
2004-02-06,61.94267272949219
2004-02-09,60.84256362915039
2004-02-10,60.38090515136719
2004-02-11,61.09626770019531
2004-02-12,61.81578826904297
2004-02-13,63.1945915222168
2004-02-16,69.51445007324219
2004-02-17,69.51029205322266
2004-02-18,68.2063980102539
2004-02-19,72.24286651611328
2004-02-20,73.20156860351562
2004-02-23,72.44041442871094
2004-02-24,72.33646392822266
2004-02-25,79.57135772705078
2004-02-26,78.98904418945312
2004-02-27,79.83129119873047
2004-03-01,84.07781219482422
2004-03-02,84.07781219482422
2004-03-03,80.38863372802734
2004-03-04,73.51765441894531
2004-03-05,67.51598358154297
2004-03-08,73.90655517578125
2004-03-09,72.7690200805664
2004-03-10,71.08456420898438
2004-03-11,70.05099487304688
2004-03-12,69.68498229980469
2004-03-15,67.80296325683594
2004-03-16,62.599796295166016
2004-03-17,62.06329345703125
2004-03-18,58.55918884277344
2004-03-19,59.781978607177734
2004-03-22,56.779048919677734
2004-03-23,56.215476989746094
2004-03-24,58.661067962646484
2004-03-25,60.59300994873047
2004-03-26,62.0341682434082
2004-03-29,62.404327392578125
2004-03-30,62.36896514892578
2004-03-31,60.40376281738281
2004-04-01,61.25016403198242
2004-04-02,63.090599060058594
2004-04-05,63.672874450683594
2004-04-06,64.26556396484375
2004-04-07,63.44621276855469
2004-04-08,61.89899826049805
2004-04-09,61.89899826049805
2004-04-12,63.13426208496094
2004-04-13,63.69368362426758
2004-04-14,63.69368362426758
2004-04-15,63.078121185302734
2004-04-16,63.10722351074219
2004-04-19,61.80958938598633
2004-04-20,61.15033721923828
2004-04-21,61.88652038574219
2004-04-22,66.4927978515625
2004-04-23,64.08256530761719
2004-04-26,64.08256530761719
2004-04-27,62.296173095703125
2004-04-28,61.4061393737793
2004-04-29,62.897193908691406
2004-04-30,62.456329345703125
2004-05-03,62.03001022338867
2004-05-04,62.237972259521484
2004-05-05,62.72041320800781
2004-05-06,63.9598503112793
2004-05-07,63.548095703125
2004-05-10,63.22785949707031
2004-05-11,60.91950607299805
2004-05-12,60.98397445678711
2004-05-13,61.073402404785156
2004-05-14,59.69255447387695
2004-05-17,53.7241325378418
2004-05-18,55.7371711730957
2004-05-19,58.05175018310547
2004-05-20,58.62572479248047
2004-05-21,58.32417297363281
2004-05-24,58.4510383605957
2004-05-25,58.977176666259766
2004-05-26,60.636695861816406
2004-05-27,60.67826843261719
2004-05-28,58.88152313232422
2004-05-31,57.820926666259766
2004-06-01,58.25764083862305
2004-06-02,58.11831283569336
2004-06-03,56.64803695678711
2004-06-04,54.004878997802734
2004-06-07,52.293373107910156
2004-06-08,53.613914489746094
2004-06-09,55.14655303955078
2004-06-10,55.296295166015625
2004-06-11,56.537803649902344
2004-06-14,55.121612548828125
2004-06-15,55.46683120727539
2004-06-16,56.44631576538086
2004-06-17,55.202720642089844
2004-06-18,55.14241409301758
2004-06-21,54.073482513427734
2004-06-22,53.69501495361328
2004-06-23,52.93180465698242
2004-06-24,51.426177978515625
2004-06-25,51.1183967590332
2004-06-28,49.77705764770508
2004-06-29,49.013858795166016
2004-06-30,46.9051513671875
2004-07-01,47.80768966674805
2004-07-02,49.68348693847656
2004-07-05,49.993343353271484
2004-07-06,49.95591354370117
2004-07-07,48.93899154663086
2004-07-08,50.39262771606445
2004-07-09,49.386104583740234
2004-07-12,49.25716781616211
2004-07-13,48.53346633911133
2004-07-14,48.668636322021484
2004-07-15,48.56673812866211
2004-07-16,47.78482437133789
2004-07-19,47.79313659667969
2004-07-20,47.42296600341797
2004-07-21,46.657684326171875
2004-07-22,46.616092681884766
2004-07-23,47.63718032836914
2004-07-26,47.09023666381836
2004-07-27,46.6763916015625
2004-07-28,45.738502502441406
2004-07-29,44.48160934448242
2004-07-30,46.3020133972168
2004-08-02,45.908180236816406
2004-08-03,45.2210807800293
2004-08-04,43.82173538208008
2004-08-05,44.732975006103516
2004-08-06,44.852386474609375
2004-08-09,46.57643508911133
2004-08-10,47.80190658569336
2004-08-11,48.75295639038086
2004-08-12,47.6028938293457
2004-08-13,49.775230407714844
2004-08-16,48.436649322509766
2004-08-17,47.65108871459961
2004-08-18,47.2132682800293
2004-08-19,47.292869567871094
2004-08-20,47.062435150146484
2004-08-23,45.698692321777344
2004-08-24,45.43474578857422
2004-08-25,45.39704895019531
2004-08-26,48.39263916015625
2004-08-27,48.98548126220703
2004-08-30,49.963775634765625
2004-08-31,49.26619338989258
2004-09-01,49.27666091918945
2004-09-02,49.065086364746094
2004-09-03,48.845123291015625
2004-09-06,49.42540740966797
2004-09-07,53.36576843261719
2004-09-08,54.982975006103516
2004-09-09,54.006797790527344
2004-09-10,55.14009094238281
2004-09-13,54.91594314575195
2004-09-14,54.47183609008789
2004-09-15,54.1262092590332
2004-09-16,54.48021697998047
2004-09-17,54.274925231933594
2004-09-20,53.88109588623047
2004-09-21,54.40901184082031
2004-09-22,54.02565002441406
2004-09-23,53.31968307495117
2004-09-24,55.34957504272461
2004-09-27,58.52951431274414
2004-09-28,57.41297912597656
2004-09-29,56.96887969970703
2004-09-30,57.44859313964844
2004-10-01,57.027530670166016
2004-10-04,57.04428482055664
2004-10-05,58.25720977783203
2004-10-06,56.5268669128418
2004-10-07,56.69025802612305
2004-10-08,55.91937255859375
2004-10-11,55.87956619262695
2004-10-12,55.36423873901367
2004-10-13,55.36423873901367
2004-10-14,54.291690826416016
2004-10-15,52.07326126098633
2004-10-18,50.91481399536133
2004-10-19,51.18925476074219
2004-10-20,50.04127883911133
2004-10-21,49.85273742675781
2004-10-22,49.85273742675781
2004-10-25,44.88172149658203
2004-10-26,45.05558776855469
2004-10-27,45.267154693603516
2004-10-28,46.26010513305664
2004-10-29,45.9228515625
2004-11-01,45.030452728271484
2004-11-02,44.5025520324707
2004-11-03,43.87410354614258
2004-11-04,43.511695861816406
2004-11-05,44.94456100463867
2004-11-08,45.244117736816406
2004-11-09,44.41456985473633
2004-11-10,45.39704895019531
2004-11-11,46.19098663330078
2004-11-12,46.64765167236328
2004-11-15,46.64765167236328
2004-11-16,47.15460205078125
2004-11-17,45.9877815246582
2004-11-18,45.56881332397461
2004-11-19,45.677757263183594
2004-11-22,48.48063659667969
2004-11-23,49.36883544921875
2004-11-24,49.58041763305664
2004-11-25,49.45891571044922
2004-11-26,49.45891571044922
2004-11-29,48.231346130371094
2004-11-30,48.83256530761719
2004-12-01,48.33818817138672
2004-12-02,48.56652069091797
2004-12-03,47.15879440307617
2004-12-06,47.248863220214844
2004-12-07,47.72020721435547
2004-12-08,48.1643180847168
2004-12-09,48.47224426269531
2004-12-10,49.83179473876953
2004-12-13,52.82111740112305
2004-12-14,52.73313522338867
2004-12-15,54.98088836669922
2004-12-16,54.023555755615234
2004-12-17,55.51296615600586
2004-12-20,59.394691467285156
2004-12-21,56.799217224121094
2004-12-22,55.984317779541016
2004-12-23,55.05420684814453
2004-12-24,56.359291076660156
2004-12-27,55.92355728149414
2004-12-28,55.98640823364258
2004-12-29,55.66379928588867
2004-12-30,56.99402618408203
2004-12-31,57.02125930786133
2005-01-03,56.164451599121094
2005-01-04,55.4710807800293
2005-01-05,53.56477737426758
2005-01-06,51.99785614013672
2005-01-07,52.09003448486328
2005-01-10,54.06962585449219
2005-01-11,51.539085388183594
2005-01-12,49.96796417236328
2005-01-13,50.510520935058594
2005-01-14,50.868736267089844
2005-01-17,50.81007766723633
2005-01-18,51.79466247558594
2005-01-19,49.32065963745117
2005-01-20,48.64403533935547
2005-01-24,49.21381759643555
2005-01-25,50.217247009277344
2005-01-27,50.573368072509766
2005-01-28,50.24866485595703
2005-01-31,46.94302749633789
2005-02-01,47.1210823059082
2005-02-02,47.08547592163086
2005-02-03,46.94302749633789
2005-02-04,47.63013458251953
2005-02-07,47.88570022583008
2005-02-08,48.036529541015625
2005-02-09,47.51909637451172
2005-02-10,47.445777893066406
2005-02-11,47.098045349121094
2005-02-14,46.80686569213867
2005-02-15,46.11347961425781
2005-02-16,46.06948471069336
2005-02-17,46.3522834777832
2005-02-18,45.95845031738281
2005-02-21,45.617000579833984
2005-02-22,45.04720687866211
2005-02-23,43.93275833129883
2005-02-24,43.99351119995117
2005-02-25,45.06814956665039
2005-02-28,43.99769592285156
2005-03-01,43.934852600097656
2005-03-02,43.66881561279297
2005-03-03,44.63243103027344
2005-03-04,44.33916091918945
2005-03-07,43.83430099487305
2005-03-08,43.60595703125
2005-03-09,43.903419494628906
2005-03-10,43.107398986816406
2005-03-11,43.092735290527344
2005-03-14,42.47686004638672
2005-03-15,44.37057876586914
2005-03-16,44.06891632080078
2005-03-17,44.531883239746094
2005-03-18,43.33363342285156
2005-03-21,42.68843460083008
2005-03-22,42.250606536865234
2005-03-23,41.72271728515625
2005-03-24,40.74442672729492
2005-03-28,40.15159606933594
2005-03-29,40.00285720825195
2005-03-30,41.81908416748047
2005-03-31,41.752037048339844
2005-04-01,41.69338607788086
2005-04-04,45.38447189331055
2005-04-05,45.28183364868164
2005-04-06,45.46197509765625
2005-04-07,45.10376739501953
2005-04-08,44.17156982421875
2005-04-11,42.39306640625
2005-04-12,42.76384353637695
2005-04-13,43.79449462890625
2005-04-15,41.33098220825195
2005-04-18,40.935062408447266
2005-04-19,40.04265594482422
2005-04-20,40.323368072509766
2005-04-21,40.91410446166992
2005-04-22,40.78003692626953
2005-04-25,41.26814270019531
2005-04-26,40.84497833251953
2005-04-27,39.60484313964844
2005-04-28,39.06437301635742
2005-04-29,38.95124816894531
2005-05-02,38.97639083862305
2005-05-03,38.66636276245117
2005-05-04,38.92820739746094
2005-05-05,39.301090240478516
2005-05-06,39.808040618896484
2005-05-09,39.57341766357422
2005-05-10,39.53990173339844
2005-05-11,40.33384323120117
2005-05-12,40.2730827331543
2005-05-13,40.14739990234375
2005-05-16,40.245853424072266
2005-05-17,39.91487121582031
2005-05-18,39.81432342529297
2005-05-19,39.64044952392578
2005-05-20,39.571327209472656
2005-05-23,40.69415283203125
2005-05-24,43.103206634521484
2005-05-25,44.78326416015625
2005-05-26,45.897708892822266
2005-05-27,44.580055236816406
2005-05-30,45.740596771240234
2005-05-31,45.58138656616211
2005-06-01,45.45360565185547
2005-06-02,45.19593811035156
2005-06-03,45.874671936035156
2005-06-06,45.740596771240234
2005-06-07,45.46617126464844
2005-06-08,45.2462158203125
2005-06-09,44.99064636230469
2005-06-10,44.58843994140625
2005-06-13,44.67643356323242
2005-06-14,44.87334442138672
2005-06-15,45.627464294433594
2005-06-16,45.46197509765625
2005-06-17,44.46903610229492
2005-06-20,44.540252685546875
2005-06-21,44.61566925048828
2005-06-22,44.598915100097656
2005-06-23,44.6617546081543
2005-06-24,44.96131896972656
2005-06-27,44.61566925048828
2005-06-28,44.077301025390625
2005-06-29,44.02073669433594
2005-06-30,43.74631881713867
2005-07-01,44.11919403076172
2005-07-04,44.299346923828125
2005-07-05,45.86838150024414
2005-07-06,47.61756134033203
2005-07-07,46.203556060791016
2005-07-08,46.93046188354492
2005-07-11,47.09385299682617
2005-07-12,47.4206428527832
2005-07-13,48.15592956542969
2005-07-14,48.260677337646484
2005-07-15,51.57889175415039
2005-07-18,54.98088836669922
2005-07-19,53.97955322265625
2005-07-20,53.96488571166992
2005-07-21,52.695430755615234
2005-07-22,52.68495559692383
2005-07-25,53.62553405761719
2005-07-26,54.626853942871094
2005-07-27,55.29929733276367
2005-07-28,55.29929733276367
2005-07-29,53.7114143371582
2005-08-01,52.43147659301758
2005-08-02,53.150001525878906
2005-08-03,52.506893157958984
2005-08-04,52.7603645324707
2005-08-05,52.09003448486328
2005-08-08,51.182960510253906
2005-08-09,50.91272735595703
2005-08-10,52.90072250366211
2005-08-11,52.82271957397461
2005-08-12,54.58516311645508
2005-08-16,55.18598556518555
2005-08-17,55.48534393310547
2005-08-18,56.09040451049805
2005-08-19,60.332088470458984
2005-08-22,58.887977600097656
2005-08-23,58.61180114746094
2005-08-24,57.92241287231445
2005-08-25,57.99831008911133
2005-08-26,61.51689910888672
2005-08-29,61.01723098754883
2005-08-30,63.530216217041016
2005-08-31,63.82746887207031
2005-09-01,65.14717864990234
2005-09-02,63.31092834472656
2005-09-05,63.3488883972168
2005-09-06,62.452911376953125
2005-09-08,62.60892105102539
2005-09-09,62.718544006347656
2005-09-12,62.99892807006836
2005-09-13,62.606807708740234
2005-09-14,62.77335739135742
2005-09-15,63.850643157958984
2005-09-16,63.46906280517578
2005-09-19,62.96730041503906
2005-09-20,62.530906677246094
2005-09-21,61.29130172729492
2005-09-22,57.63782501220703
2005-09-23,57.429107666015625
2005-09-26,59.57101821899414
2005-09-27,61.489471435546875
2005-09-28,61.6012077331543
2005-09-29,63.68197250366211
2005-09-30,64.1668701171875
2005-10-03,67.4071273803711
2005-10-04,69.84632110595703
2005-10-05,68.98406219482422
2005-10-06,68.20614624023438
2005-10-07,68.39588165283203
2005-10-10,65.68265533447266
2005-10-11,64.85202026367188
2005-10-13,62.53725051879883
2005-10-14,60.47964096069336
2005-10-17,62.077659606933594
2005-10-18,60.618797302246094
2005-10-19,59.69960403442383
2005-10-20,58.70875930786133
2005-10-21,58.25551986694336
2005-10-24,55.603416442871094
2005-10-25,54.669490814208984
2005-10-26,55.93019104003906
2005-10-27,55.198646545410156
2005-10-28,55.98921585083008
2005-10-31,56.518367767333984
2005-11-02,56.86832809448242
2005-11-04,56.86832809448242
2005-11-07,59.469825744628906
2005-11-08,59.187339782714844
2005-11-09,57.454410552978516
2005-11-10,57.46916961669922
2005-11-11,59.44664764404297
2005-11-14,58.66450500488281
2005-11-16,59.977909088134766
2005-11-17,59.11566162109375
2005-11-18,59.0418586730957
2005-11-21,59.15571212768555
2005-11-22,58.92170333862305
2005-11-23,59.24215316772461
2005-11-24,61.86684799194336
2005-11-25,63.47327423095703
2005-11-28,63.239261627197266
2005-11-29,62.564632415771484
2005-11-30,61.799381256103516
2005-12-01,62.85346603393555
2005-12-02,61.73612976074219
2005-12-05,61.29341506958008
2005-12-06,61.59489059448242
2005-12-07,62.821834564208984
2005-12-08,62.88930130004883
2005-12-09,63.59343338012695
2005-12-12,63.70097351074219
2005-12-13,62.944122314453125
2005-12-14,62.497188568115234
2005-12-15,61.80149841308594
2005-12-16,61.68975067138672
2005-12-19,61.35033416748047
2005-12-20,60.67361831665039
2005-12-21,60.69257354736328
2005-12-22,60.6251220703125
2005-12-23,61.432533264160156
2005-12-26,61.360877990722656
2005-12-27,62.212562561035156
2005-12-28,63.28777313232422
2005-12-29,62.81342697143555
2005-12-30,64.23431396484375
2006-01-02,64.6517562866211
2006-01-03,66.26030731201172
2006-01-04,66.32563781738281
2006-01-05,68.48653411865234
2006-01-06,68.10075378417969
2006-01-09,68.15556335449219
2006-01-10,67.32913970947266
2006-01-12,67.48513793945312
2006-01-13,67.92578125
2006-01-16,66.94757080078125
2006-01-17,65.83233642578125
2006-01-18,65.84497833251953
2006-01-19,67.18158721923828
2006-01-20,67.24271392822266
2006-01-23,67.85197448730469
2006-01-24,67.74446105957031
2006-01-25,67.79927062988281
2006-01-27,71.56029510498047
2006-01-30,70.5926284790039
2006-01-31,71.00580596923828
2006-02-01,71.43378448486328
2006-02-02,73.24893951416016
2006-02-03,72.90530395507812
2006-02-06,73.79071807861328
2006-02-07,74.7752685546875
2006-02-08,74.75419616699219
2006-02-10,75.48359680175781
2006-02-13,76.6156997680664
2006-02-14,77.32826232910156
2006-02-15,75.57425689697266
2006-02-16,76.3290023803711
2006-02-17,75.58480834960938
2006-02-20,72.4035415649414
2006-02-21,72.73664093017578
2006-02-22,72.84416198730469
2006-02-23,71.75845336914062
2006-02-24,71.66780090332031
2006-02-27,72.26019287109375
2006-02-28,72.17584991455078
2006-03-01,73.49137115478516
2006-03-02,75.61434173583984
2006-03-03,75.09990692138672
2006-03-06,76.81809997558594
2006-03-07,75.0661849975586
2006-03-08,72.2180404663086
2006-03-09,70.10352325439453
2006-03-10,71.82801818847656
2006-03-13,72.61859130859375
2006-03-14,70.93624877929688
2006-03-16,72.17375183105469
2006-03-17,71.64249420166016
2006-03-20,71.41059112548828
2006-03-21,70.71489715576172
2006-03-22,70.43029022216797
2006-03-23,71.63827514648438
2006-03-24,71.41693878173828
2006-03-27,72.7176742553711
2006-03-28,71.5792465209961
2006-03-29,75.48359680175781
2006-03-30,74.54125213623047
2006-03-31,79.10336303710938
2006-04-03,81.97049713134766
2006-04-04,81.86087799072266
2006-04-05,83.49893188476562
2006-04-07,79.45332336425781
2006-04-10,78.856689453125
2006-04-12,76.13080596923828
2006-04-13,72.7387466430664
2006-04-17,77.44632720947266
2006-04-18,79.43644714355469
2006-04-19,80.65077209472656
2006-04-20,79.92135620117188
2006-04-21,78.49409484863281
2006-04-24,78.52995300292969
2006-04-25,76.73165893554688
2006-04-26,76.73587036132812
2006-04-27,78.22636413574219
2006-04-28,79.29942321777344
2006-05-02,80.68659973144531
2006-05-03,79.7822036743164
2006-05-04,80.87635803222656
2006-05-05,79.68102264404297
2006-05-08,80.23967742919922
2006-05-09,79.4301528930664
2006-05-10,79.51024627685547
2006-05-11,78.15890502929688
2006-05-12,76.73797607421875
2006-05-15,73.97625732421875
2006-05-16,71.57081604003906
2006-05-17,75.10414123535156
2006-05-18,64.5948257446289
2006-05-19,61.965911865234375
2006-05-22,55.611854553222656
2006-05-23,61.04463577270508
2006-05-24,59.883026123046875
2006-05-25,58.01518249511719
2006-05-26,61.847862243652344
2006-05-29,62.474002838134766
2006-05-30,61.645477294921875
2006-05-31,58.18805694580078
2006-06-01,55.715152740478516
2006-06-02,56.17684555053711
2006-06-05,56.389766693115234
2006-06-06,55.00468063354492
2006-06-07,52.64352798461914
2006-06-08,50.76301956176758
2006-06-09,53.611175537109375
2006-06-12,52.093292236328125
2006-06-13,50.86421203613281
2006-06-14,47.56700134277344
2006-06-15,50.76512908935547
2006-06-16,50.674476623535156
2006-06-19,51.659000396728516
2006-06-20,52.59081268310547
2006-06-21,52.774227142333984
2006-06-22,53.809349060058594
2006-06-23,54.030704498291016
2006-06-26,54.486080169677734
2006-06-27,53.948482513427734
2006-06-28,53.786163330078125
2006-06-29,52.99137878417969
2006-06-30,54.93511199951172
2006-07-03,57.13395690917969
2006-07-04,58.744606018066406
2006-07-05,58.991275787353516
2006-07-06,59.41922378540039
2006-07-07,58.466331481933594
2006-07-10,58.75724411010742
2006-07-11,59.41712951660156
2006-07-12,60.10227966308594
2006-07-13,59.073490142822266
2006-07-14,57.776947021484375
2006-07-17,55.84164810180664
2006-07-18,54.692684173583984
2006-07-19,54.39543151855469
2006-07-20,56.37080001831055
2006-07-21,57.55559539794922
2006-07-24,59.62373352050781
2006-07-25,60.502838134765625
2006-07-26,61.5611572265625
2006-07-27,62.619468688964844
2006-07-28,64.0108642578125
2006-07-31,64.63278198242188
2006-08-01,68.23779296875
2006-08-02,68.6067123413086
2006-08-03,68.44647979736328
2006-08-04,67.67066955566406
2006-08-07,70.2279052734375
2006-08-08,73.426025390625
2006-08-09,76.9551010131836
2006-08-10,76.9593505859375
2006-08-11,76.02120208740234
2006-08-14,75.67756652832031
2006-08-16,74.46956634521484
2006-08-17,76.68316650390625
2006-08-18,76.18563079833984
2006-08-21,76.19195556640625
2006-08-22,76.5081787109375
2006-08-23,75.61994934082031
2006-08-24,76.00365447998047
2006-08-25,75.85103607177734
2006-08-28,76.82829284667969
2006-08-29,76.8600845336914
2006-08-30,76.4424819946289
2006-08-31,75.96338653564453
2006-09-01,80.92599487304688
2006-09-04,89.95030212402344
2006-09-05,91.38330078125
2006-09-06,89.83794403076172
2006-09-07,88.80767822265625
2006-09-08,88.21835327148438
2006-09-11,84.28386688232422
2006-09-12,86.38042449951172
2006-09-13,88.79706573486328
2006-09-14,88.22469329833984
2006-09-15,87.97032165527344
2006-09-18,90.45479583740234
2006-09-19,89.81884002685547
2006-09-20,90.3064193725586
2006-09-21,90.29792022705078
2006-09-22,90.6307601928711
2006-09-25,89.60050964355469
2006-09-26,90.6307601928711
2006-09-27,90.69432067871094
2006-09-28,89.7616195678711
2006-09-29,93.55406951904297
2006-10-03,93.85294342041016
2006-10-04,92.48139190673828
2006-10-05,92.96260070800781
