Date,CEMPRO
2002-07-01,18.259418487548828
2002-07-02,17.604961395263672
2002-07-03,16.62327003479004
2002-07-04,16.62327003479004
2002-07-05,17.01594352722168
2002-07-08,17.2122859954834
2002-07-09,16.950504302978516
2002-07-10,17.277732849121094
2002-07-11,17.01594352722168
2002-07-12,16.950504302978516
2002-07-15,16.557825088500977
2002-07-16,16.754159927368164
2002-07-17,16.754159927368164
2002-07-18,16.42693328857422
2002-07-19,16.42693328857422
2002-07-22,15.51069164276123
2002-07-23,15.707027435302734
2002-07-24,15.052568435668945
2002-07-25,15.118010520935059
2002-07-26,14.463554382324219
2002-07-29,14.659893035888672
2002-07-30,14.659893035888672
2002-07-31,14.659893035888672
2002-08-01,15.18346118927002
2002-08-02,14.659893035888672
2002-08-05,14.790785789489746
2002-08-06,14.59444522857666
2002-08-07,14.59444522857666
2002-08-08,14.59444522857666
2002-08-09,14.856230735778809
2002-08-12,14.856230735778809
2002-08-13,14.856230735778809
2002-08-14,14.856230735778809
2002-08-15,14.856230735778809
2002-08-16,15.64157485961914
2002-08-19,15.64157485961914
2002-08-20,15.576132774353027
2002-08-21,14.98712158203125
2002-08-22,15.248905181884766
2002-08-23,15.248905181884766
2002-08-26,15.248905181884766
2002-08-27,14.725337028503418
2002-08-28,14.725337028503418
2002-08-29,14.725337028503418
2002-08-30,14.398106575012207
2002-09-02,14.98712158203125
2002-09-03,14.659893035888672
2002-09-04,14.790785789489746
2002-09-05,14.332663536071777
2002-09-06,14.267216682434082
2002-09-09,14.267216682434082
2002-09-10,14.267216682434082
2002-09-11,14.267216682434082
2002-09-12,14.267216682434082
2002-09-13,14.267216682434082
2002-09-16,14.267216682434082
2002-09-17,14.267216682434082
2002-09-18,14.267216682434082
2002-09-19,13.350973129272461
2002-09-20,13.285526275634766
2002-09-23,12.958297729492188
2002-09-24,12.500176429748535
2002-09-25,12.434730529785156
2002-09-26,12.434730529785156
2002-09-27,12.958297729492188
2002-09-30,12.958297729492188
2002-10-01,12.958297729492188
2002-10-02,12.958297729492188
2002-10-03,12.958297729492188
2002-10-04,12.892853736877441
2002-10-07,12.892853736877441
2002-10-08,13.023744583129883
2002-10-09,12.696513175964355
2002-10-10,12.369284629821777
2002-10-11,12.369284629821777
2002-10-14,12.107500076293945
2002-10-15,12.107500076293945
2002-10-16,12.23839282989502
2002-10-17,12.042057037353516
2002-10-18,12.042057037353516
2002-10-21,12.827406883239746
2002-10-22,12.042057037353516
2002-10-23,11.845717430114746
2002-10-24,11.911161422729492
2002-10-25,11.911161422729492
2002-10-28,11.911161422729492
2002-10-29,11.714823722839355
2002-10-30,11.714823722839355
2002-10-31,11.714823722839355
2002-11-01,11.714823722839355
2002-11-04,11.714823722839355
2002-11-05,11.714823722839355
2002-11-06,11.714823722839355
2002-11-07,11.845717430114746
2002-11-08,12.23839282989502
2002-11-11,11.97661018371582
2002-11-12,12.892853736877441
2002-11-13,11.780271530151367
2002-11-14,12.042057037353516
2002-11-15,12.369284629821777
2002-11-18,12.369284629821777
2002-11-19,12.369284629821777
2002-11-20,12.303838729858398
2002-11-21,12.042057037353516
2002-11-22,11.97661018371582
2002-11-25,12.042057037353516
2002-11-26,12.303838729858398
2002-11-27,12.303838729858398
2002-11-28,12.303838729858398
2002-11-29,12.23839282989502
2002-12-02,12.696513175964355
2002-12-03,12.696513175964355
2002-12-04,12.369284629821777
2002-12-05,12.892853736877441
2002-12-06,12.892853736877441
2002-12-09,12.892853736877441
2002-12-10,12.827406883239746
2002-12-11,13.416418075561523
2002-12-12,13.939987182617188
2002-12-13,13.939987182617188
2002-12-16,13.350973129272461
2002-12-17,13.350973129272461
2002-12-18,13.350973129272461
2002-12-19,13.350973129272461
2002-12-20,13.939987182617188
2002-12-23,13.678201675415039
2002-12-24,13.678201675415039
2002-12-25,13.678201675415039
2002-12-26,14.070877075195312
2002-12-27,13.481864929199219
2002-12-30,13.350973129272461
2002-12-31,13.809094429016113
2003-01-01,13.809094429016113
2003-01-02,13.809094429016113
2003-01-03,13.612757682800293
2003-01-06,13.481864929199219
2003-01-07,13.481864929199219
2003-01-08,13.678201675415039
2003-01-09,13.809094429016113
2003-01-10,13.547311782836914
2003-01-13,13.678201675415039
2003-01-14,14.005431175231934
2003-01-15,13.481864929199219
2003-01-16,13.612757682800293
2003-01-17,13.416418075561523
2003-01-20,13.416418075561523
2003-01-21,13.416418075561523
2003-01-22,13.678201675415039
2003-01-23,13.547311782836914
2003-01-24,13.547311782836914
2003-01-27,12.827406883239746
2003-01-28,13.612757682800293
2003-01-29,12.892853736877441
2003-01-30,12.892853736877441
2003-01-31,12.892853736877441
2003-02-03,12.761959075927734
2003-02-04,13.350973129272461
2003-02-05,13.350973129272461
2003-02-06,14.59444522857666
2003-02-07,13.285526275634766
2003-02-10,13.154633522033691
2003-02-11,13.089189529418945
2003-02-12,13.023744583129883
2003-02-13,13.023744583129883
2003-02-14,13.023744583129883
2003-02-17,13.285526275634766
2003-02-18,13.023744583129883
2003-02-19,13.220081329345703
2003-02-20,13.023744583129883
2003-02-21,13.154633522033691
2003-02-24,13.154633522033691
2003-02-25,12.761959075927734
2003-02-26,12.761959075927734
2003-02-27,13.023744583129883
2003-02-28,13.678201675415039
2003-03-03,14.070877075195312
2003-03-04,14.070877075195312
2003-03-05,14.005431175231934
2003-03-06,13.809094429016113
2003-03-07,13.416418075561523
2003-03-10,13.416418075561523
2003-03-11,13.350973129272461
2003-03-12,13.023744583129883
2003-03-13,12.827406883239746
2003-03-14,12.827406883239746
2003-03-17,12.761959075927734
2003-03-18,12.761959075927734
2003-03-19,12.761959075927734
2003-03-20,12.761959075927734
2003-03-21,12.761959075927734
2003-03-24,12.565621376037598
2003-03-26,12.369284629821777
2003-03-27,12.369284629821777
2003-03-28,12.369284629821777
2003-03-31,12.042057037353516
2003-04-01,12.042057037353516
2003-04-02,12.042057037353516
2003-04-03,12.434730529785156
2003-04-04,12.434730529785156
2003-04-07,12.761959075927734
2003-04-08,12.761959075927734
2003-04-09,12.827406883239746
2003-04-10,11.911161422729492
2003-04-11,12.892853736877441
2003-04-14,12.892853736877441
2003-04-15,12.042057037353516
2003-04-16,12.574300765991211
2003-04-17,12.574300765991211
2003-04-18,12.574300765991211
2003-04-21,12.574300765991211
2003-04-22,13.239606857299805
2003-04-23,12.77389144897461
2003-04-24,13.173076629638672
2003-04-25,13.040016174316406
2003-04-28,12.64083194732666
2003-04-29,12.840423583984375
2003-04-30,12.97348403930664
2003-05-01,12.97348403930664
2003-05-02,12.97348403930664
2003-05-05,12.77389144897461
2003-05-06,12.77389144897461
2003-05-07,12.77389144897461
2003-05-08,12.64083194732666
2003-05-09,12.707361221313477
2003-05-12,12.574300765991211
2003-05-13,12.707361221313477
2003-05-14,12.840423583984375
2003-05-15,13.173076629638672
2003-05-16,13.173076629638672
2003-05-19,13.173076629638672
2003-05-20,14.503690719604492
2003-05-21,15.967365264892578
2003-05-22,16.166955947875977
2003-05-23,15.900829315185547
2003-05-26,16.43307876586914
2003-05-27,16.10042953491211
2003-05-28,15.368586540222168
2003-05-29,15.102469444274902
2003-05-30,15.102469444274902
2003-06-02,14.969402313232422
2003-06-03,15.235526084899902
2003-06-04,14.76981258392334
2003-06-05,14.969402313232422
2003-06-06,15.168998718261719
2003-06-09,15.5681791305542
2003-06-10,15.5681791305542
2003-06-11,15.102469444274902
2003-06-12,14.836343765258789
2003-06-13,14.902875900268555
2003-06-16,15.235526084899902
2003-06-17,15.235526084899902
2003-06-18,15.168998718261719
2003-06-19,15.701241493225098
2003-06-20,15.102469444274902
2003-06-23,15.168998718261719
2003-06-24,15.168998718261719
2003-06-25,15.5016508102417
2003-06-26,15.5016508102417
2003-06-27,15.102469444274902
2003-06-30,15.102469444274902
2003-07-01,15.5016508102417
2003-07-02,17.098386764526367
2003-07-03,17.23145294189453
2003-07-04,17.23145294189453
2003-07-07,17.23145294189453
2003-07-08,17.49757194519043
2003-07-09,16.965330123901367
2003-07-10,16.43307876586914
2003-07-11,16.56614112854004
2003-07-14,16.499610900878906
2003-07-15,16.10042953491211
2003-07-16,15.967365264892578
2003-07-17,15.900829315185547
2003-07-18,15.5681791305542
2003-07-21,15.5681791305542
2003-07-22,15.168998718261719
2003-07-23,15.368586540222168
2003-07-24,16.166955947875977
2003-07-25,15.834300994873047
2003-07-28,16.03389549255371
2003-07-29,15.634710311889648
2003-07-30,15.634710311889648
2003-07-31,15.634710311889648
2003-08-01,15.634710311889648
2003-08-04,15.368586540222168
2003-08-05,15.634710311889648
2003-08-06,15.235526084899902
2003-08-07,15.302059173583984
2003-08-08,15.302059173583984
2003-08-11,15.634710311889648
2003-08-12,15.5681791305542
2003-08-13,15.634710311889648
2003-08-14,15.634710311889648
2003-08-15,15.634710311889648
2003-08-18,16.300016403198242
2003-08-19,16.03389549255371
2003-08-20,16.166955947875977
2003-08-21,15.900829315185547
2003-08-22,15.435120582580566
2003-08-25,15.035935401916504
2003-08-26,15.168998718261719
2003-08-27,15.76777458190918
2003-08-28,15.900829315185547
2003-08-29,15.435120582580566
2003-09-01,15.967365264892578
2003-09-02,15.435120582580566
2003-09-03,15.235526084899902
2003-09-04,15.368586540222168
2003-09-05,15.701241493225098
2003-09-08,15.5681791305542
2003-09-09,15.5016508102417
2003-09-10,15.5681791305542
2003-09-11,15.168998718261719
2003-09-12,14.836343765258789
2003-09-15,14.836343765258789
2003-09-16,14.76981258392334
2003-09-17,14.76981258392334
2003-09-18,14.570221900939941
2003-09-19,14.836343765258789
2003-09-22,15.368586540222168
2003-09-23,15.368586540222168
2003-09-24,14.969402313232422
2003-09-25,14.902875900268555
2003-09-26,14.902875900268555
2003-09-29,14.902875900268555
2003-09-30,14.76981258392334
2003-10-01,14.636750221252441
2003-10-02,14.636750221252441
2003-10-03,15.102469444274902
2003-10-06,15.302059173583984
2003-10-07,15.634710311889648
2003-10-08,15.5016508102417
2003-10-09,15.634710311889648
2003-10-10,15.5016508102417
2003-10-13,15.435120582580566
2003-10-14,15.634710311889648
2003-10-15,15.5016508102417
2003-10-16,15.168998718261719
2003-10-17,15.834300994873047
2003-10-20,16.03389549255371
2003-10-21,15.834300994873047
2003-10-22,15.634710311889648
2003-10-23,15.435120582580566
2003-10-24,15.302059173583984
2003-10-27,15.435120582580566
2003-10-28,14.76981258392334
2003-10-29,14.703282356262207
2003-10-30,15.168998718261719
2003-10-31,14.570221900939941
2003-11-03,14.969402313232422
2003-11-04,14.836343765258789
2003-11-05,14.703282356262207
2003-11-06,14.76981258392334
2003-11-07,14.902875900268555
2003-11-10,14.76981258392334
2003-11-11,16.300016403198242
2003-11-12,17.69716453552246
2003-11-13,16.765735626220703
2003-11-14,15.967365264892578
2003-11-17,16.632675170898438
2003-11-18,16.56614112854004
2003-11-19,16.233488082885742
2003-11-20,16.166955947875977
2003-11-21,16.233488082885742
2003-11-24,15.435120582580566
2003-11-25,16.36655044555664
2003-11-26,16.36655044555664
2003-11-27,16.43307876586914
2003-11-28,16.300016403198242
2003-12-01,17.896757125854492
2003-12-02,18.428998947143555
2003-12-03,20.092267990112305
2003-12-04,19.759614944458008
2003-12-05,19.426963806152344
2003-12-08,18.828187942504883
2003-12-09,19.29389762878418
2003-12-10,19.22736930847168
2003-12-11,21.15675926208496
2003-12-12,21.09023094177246
2003-12-15,23.152677536010742
2003-12-16,23.28573989868164
2003-12-17,22.95308494567871
2003-12-18,24.084110260009766
2003-12-19,23.884519577026367
2003-12-22,24.084110260009766
2003-12-23,24.217172622680664
2003-12-24,23.884519577026367
2003-12-25,23.884519577026367
2003-12-26,23.8179874420166
2003-12-29,22.88655662536621
2003-12-30,23.152677536010742
2003-12-31,22.08819007873535
2004-01-01,22.221254348754883
2004-01-02,22.221254348754883
2004-01-05,22.021657943725586
2004-01-06,21.955129623413086
2004-01-07,20.95716667175293
2004-01-08,21.822067260742188
2004-01-09,21.223291397094727
2004-01-12,20.691041946411133
2004-01-13,20.092267990112305
2004-01-14,20.824108123779297
2004-01-15,20.824108123779297
2004-01-16,21.09023094177246
2004-01-19,20.62451934814453
2004-01-20,20.491453170776367
2004-01-21,18.961244583129883
2004-01-22,18.89472007751465
2004-01-23,18.029823303222656
2004-01-26,18.029823303222656
2004-01-27,18.761653900146484
2004-01-28,18.628589630126953
2004-01-29,17.96328353881836
2004-01-30,18.295940399169922
2004-02-02,18.295940399169922
2004-02-03,18.295940399169922
2004-02-04,17.23145294189453
2004-02-05,17.564102172851562
2004-02-06,16.699199676513672
2004-02-09,17.43104362487793
2004-02-10,17.43104362487793
2004-02-11,17.564102172851562
2004-02-12,17.3645076751709
2004-02-13,18.56205940246582
2004-02-16,18.09634780883789
2004-02-17,18.56205940246582
2004-02-18,18.828187942504883
2004-02-19,18.495527267456055
2004-02-20,18.029823303222656
2004-02-23,17.564102172851562
2004-02-24,16.89879608154297
2004-02-25,17.3645076751709
2004-02-26,17.96328353881836
2004-02-27,17.3645076751709
2004-03-01,15.634710311889648
2004-03-02,15.634710311889648
2004-03-03,15.701241493225098
2004-03-04,15.5681791305542
2004-03-05,15.5681791305542
2004-03-08,15.5681791305542
2004-03-09,14.969402313232422
2004-03-10,15.368586540222168
2004-03-11,15.5016508102417
2004-03-12,15.5016508102417
2004-03-15,14.304097175598145
2004-03-16,14.304097175598145
2004-03-17,14.76981258392334
2004-03-18,14.570221900939941
2004-03-19,14.570221900939941
2004-03-22,14.902875900268555
2004-03-23,14.636750221252441
2004-03-24,14.503690719604492
2004-03-25,14.10450553894043
2004-03-26,14.10450553894043
2004-03-29,15.235526084899902
2004-03-30,15.5016508102417
2004-03-31,15.634710311889648
2004-04-01,15.634710311889648
2004-04-02,16.56614112854004
2004-04-05,15.900829315185547
2004-04-06,15.900829315185547
2004-04-07,15.900829315185547
2004-04-08,15.900829315185547
2004-04-09,15.900829315185547
2004-04-12,16.166955947875977
2004-04-13,16.10042953491211
2004-04-14,16.10042953491211
2004-04-15,16.499610900878906
2004-04-16,16.56614112854004
2004-04-19,16.233488082885742
2004-04-20,16.233488082885742
2004-04-21,15.834300994873047
2004-04-22,16.00168228149414
2004-04-23,16.26949691772461
2004-04-27,15.867781639099121
2004-04-28,15.666918754577637
2004-04-29,15.599970817565918
2004-04-30,16.00168228149414
2004-05-03,14.528725624084473
2004-05-04,15.198253631591797
2004-05-05,14.394819259643555
2004-05-06,15.399112701416016
2004-05-07,15.533019065856934
2004-05-10,14.59567928314209
2004-05-11,14.327868461608887
2004-05-12,14.060056686401367
2004-05-13,14.394819259643555
2004-05-14,13.390532493591309
2004-05-17,13.256628036499023
2004-05-18,12.252336502075195
2004-05-19,12.988815307617188
2004-05-20,13.926151275634766
2004-05-21,13.323579788208008
2004-05-24,12.787959098815918
2004-05-25,13.390532493591309
2004-05-26,12.921862602233887
2004-05-27,13.524436950683594
2004-05-28,13.524436950683594
2004-05-31,13.323579788208008
2004-06-01,12.85490894317627
2004-06-02,13.323579788208008
2004-06-03,13.055768013000488
2004-06-04,13.055768013000488
2004-06-07,12.654054641723633
2004-06-08,12.988815307617188
2004-06-09,12.787959098815918
2004-06-10,12.787959098815918
2004-06-11,12.453193664550781
2004-06-14,12.453193664550781
2004-06-15,12.654054641723633
2004-06-16,12.654054641723633
2004-06-17,12.85490894317627
2004-06-18,12.85490894317627
2004-06-21,12.453193664550781
2004-06-22,12.453193664550781
2004-06-23,12.787959098815918
2004-06-24,12.787959098815918
2004-06-25,12.787959098815918
2004-06-28,12.386242866516113
2004-06-29,12.921862602233887
2004-06-30,12.185383796691895
2004-07-01,12.319289207458496
2004-07-02,12.252336502075195
2004-07-05,12.252336502075195
2004-07-06,12.520148277282715
2004-07-07,12.520148277282715
2004-07-08,12.185383796691895
2004-07-09,12.453193664550781
2004-07-12,11.85062026977539
2004-07-13,11.85062026977539
2004-07-14,11.85062026977539
2004-07-15,11.917572975158691
2004-07-16,12.654054641723633
2004-07-19,12.988815307617188
2004-07-20,12.587101936340332
2004-07-21,12.587101936340332
2004-07-22,12.453193664550781
2004-07-23,12.319289207458496
2004-07-26,12.319289207458496
2004-07-27,12.319289207458496
2004-07-28,12.118430137634277
2004-07-29,12.118430137634277
2004-07-30,12.587101936340332
2004-08-02,12.319289207458496
2004-08-03,12.319289207458496
2004-08-04,12.252336502075195
2004-08-05,11.984525680541992
2004-08-06,12.051478385925293
2004-08-09,11.248045921325684
2004-08-10,11.649760246276855
2004-08-11,11.51585578918457
2004-08-12,11.783668518066406
2004-08-13,11.649760246276855
2004-08-16,11.248045921325684
2004-08-17,11.314998626708984
2004-08-18,11.047189712524414
2004-08-19,11.314998626708984
2004-08-20,11.181095123291016
2004-08-23,10.712425231933594
2004-08-24,10.980237007141113
2004-08-25,10.980237007141113
2004-08-26,10.980237007141113
2004-08-27,11.114140510559082
2004-08-30,11.047189712524414
2004-08-31,12.185383796691895
2004-09-01,13.390532493591309
2004-09-02,14.060056686401367
2004-09-03,14.260916709899902
2004-09-06,13.591387748718262
2004-09-07,13.256628036499023
2004-09-08,13.055768013000488
2004-09-09,12.988815307617188
2004-09-10,12.787959098815918
2004-09-13,12.787959098815918
2004-09-14,12.787959098815918
2004-09-15,13.055768013000488
2004-09-16,12.988815307617188
2004-09-17,12.721006393432617
2004-09-20,12.654054641723633
2004-09-21,12.587101936340332
2004-09-22,12.654054641723633
2004-09-23,12.787959098815918
2004-09-24,12.721006393432617
2004-09-27,12.85490894317627
2004-09-28,12.787959098815918
2004-09-29,12.721006393432617
2004-09-30,12.85490894317627
2004-10-01,12.988815307617188
2004-10-04,13.122720718383789
2004-10-05,12.921862602233887
2004-10-06,13.859199523925781
2004-10-07,14.93044376373291
2004-10-08,15.46606159210205
2004-10-11,16.068639755249023
2004-10-12,15.198253631591797
2004-10-14,14.260916709899902
2004-10-15,13.993104934692383
2004-10-18,13.658339500427246
2004-10-19,13.591387748718262
2004-10-20,13.591387748718262
2004-10-21,13.658339500427246
2004-10-22,13.658339500427246
2004-10-25,13.524436950683594
2004-10-26,13.591387748718262
2004-10-27,13.79224681854248
2004-10-28,13.591387748718262
2004-10-29,13.591387748718262
2004-11-01,14.327868461608887
2004-11-02,14.79653549194336
2004-11-03,14.59567928314209
2004-11-04,14.729582786560059
2004-11-05,15.533019065856934
2004-11-08,17.07292938232422
2004-11-09,18.813697814941406
2004-11-10,18.211124420166016
2004-11-11,17.809406280517578
2004-11-12,17.675500869750977
2004-11-15,17.675500869750977
2004-11-16,16.80511474609375
2004-11-17,17.273784637451172
2004-11-18,16.872068405151367
2004-11-19,16.336450576782227
2004-11-22,16.336450576782227
2004-11-23,18.010263442993164
2004-11-24,18.010263442993164
2004-11-25,17.608549118041992
2004-11-26,17.608549118041992
2004-11-29,18.278076171875
2004-11-30,17.139875411987305
2004-12-01,16.872068405151367
2004-12-02,17.206836700439453
