Date,JAMNAAUTO
2010-12-10,10.842098236083984
2010-12-13,10.764684677124023
2010-12-14,10.78016471862793
2010-12-15,10.78016471862793
2010-12-16,10.764684677124023
2010-12-20,10.907899856567383
2010-12-21,10.764684677124023
2010-12-22,10.915641784667969
2010-12-23,10.385343551635742
2010-12-24,10.845970153808594
2010-12-27,10.857582092285156
2010-12-28,10.838228225708008
2010-12-29,10.97757625579834
2010-12-30,10.838228225708008
2010-12-31,10.838228225708008
2011-01-03,11.113053321838379
2011-01-04,10.946608543395996
2011-01-05,11.898826599121094
2011-01-06,11.813666343688965
2011-01-07,11.155632019042969
2011-01-10,10.934993743896484
2011-01-11,10.845970153808594
2011-01-12,10.942739486694336
2011-01-13,10.915641784667969
2011-01-14,10.89241886138916
2011-01-17,10.838228225708008
2011-01-18,10.838228225708008
2011-01-19,10.973708152770996
2011-01-20,10.861451148986816
2011-01-21,11.000802040100098
2011-01-24,10.996930122375488
2011-01-25,10.915641784667969
2011-01-27,11.051119804382324
2011-01-28,10.842098236083984
2011-01-31,10.845970153808594
2011-02-01,10.981447219848633
2011-02-02,11.113053321838379
2011-02-03,11.167243003845215
2011-02-04,10.873063087463379
2011-02-07,10.845970153808594
2011-02-08,10.838228225708008
2011-02-09,10.842098236083984
2011-02-10,10.916172981262207
2011-02-11,10.916172981262207
2011-02-14,10.92007064819336
2011-02-15,10.935665130615234
2011-02-16,10.92007064819336
2011-02-17,10.955158233642578
2011-02-18,10.916172981262207
2011-02-21,10.7758207321167
2011-02-22,10.635467529296875
2011-02-23,10.538003921508789
2011-02-24,10.136445045471191
2011-02-25,9.625724792480469
2011-02-28,10.80311107635498
2011-03-01,10.343071937561035
2011-03-03,10.136445045471191
2011-03-04,10.214417457580566
2011-03-07,10.436638832092285
2011-03-08,10.518511772155762
2011-03-09,10.144242286682129
2011-03-10,10.167632102966309
2011-03-11,10.152039527893066
2011-03-14,10.175430297851562
2011-03-15,10.214417457580566
2011-03-16,10.214417457580566
2011-03-17,10.214417457580566
2011-03-18,10.218315124511719
2011-03-21,10.237810134887695
2011-03-22,10.140342712402344
2011-03-23,10.210518836975098
2011-03-24,10.292389869689941
2011-03-25,10.370365142822266
2011-03-28,10.214417457580566
2011-03-29,10.175430297851562
2011-03-30,10.292389869689941
2011-03-31,10.370365142822266
2011-04-01,10.292389869689941
2011-04-04,10.970752716064453
2011-04-05,10.916172981262207
2011-04-06,11.079916000366211
2011-04-07,11.099406242370605
2011-04-08,10.916172981262207
2011-04-11,11.103303909301758
2011-04-13,11.146191596984863
2011-04-15,11.079916000366211
2011-04-18,11.083813667297363
2011-04-19,11.037029266357422
2011-04-20,12.167634963989258
2011-04-21,12.163735389709473
2011-04-25,12.428836822509766
2011-04-26,12.124749183654785
2011-04-27,11.968801498413086
2011-04-28,11.528257369995117
2011-04-29,11.391803741455078
2011-05-02,11.267051696777344
2011-05-03,10.904474258422852
2011-05-04,10.768026351928711
2011-05-05,10.760228157043457
2011-05-06,10.674456596374512
2011-05-09,10.331376075744629
2011-05-10,10.152039527893066
2011-05-11,10.233909606933594
2011-05-12,10.20272159576416
2011-05-13,10.272896766662598
2011-05-16,10.214417457580566
2011-05-17,9.968802452087402
2011-05-18,9.785567283630371
2011-05-19,10.003890037536621
2011-05-20,9.855744361877441
2011-05-23,9.785567283630371
2011-05-24,9.82065486907959
2011-05-25,9.812859535217285
2011-05-26,9.74658203125
2011-05-27,9.90252685546875
2011-05-30,9.90252685546875
2011-05-31,9.74658203125
2011-06-01,9.773870468139648
2011-06-02,9.847947120666504
2011-06-03,9.769974708557129
2011-06-06,9.922019004821777
2011-06-07,9.74658203125
2011-06-08,9.74658203125
2011-06-09,9.74658203125
2011-06-10,9.824554443359375
2011-06-13,10.007790565490723
2011-06-14,9.922019004821777
2011-06-15,9.836250305175781
2011-06-16,9.785567283630371
2011-06-17,9.863540649414062
2011-06-20,9.74658203125
2011-06-21,9.74658203125
2011-06-22,8.974654197692871
2011-06-23,8.865492820739746
2011-06-24,9.130598068237305
2011-06-27,9.02143669128418
2011-06-28,9.118903160095215
2011-06-29,9.364517211914062
2011-06-30,9.364517211914062
2011-07-01,9.376211166381836
2011-07-04,9.742684364318848
2011-07-05,9.668609619140625
2011-07-06,9.676403045654297
2011-07-07,9.851842880249023
2011-07-08,9.74658203125
2011-07-11,9.875237464904785
2011-07-12,9.918120384216309
2011-07-13,9.968802452087402
2011-07-14,9.750481605529785
2011-07-15,9.922019004821777
2011-07-18,9.742684364318848
2011-07-19,9.824554443359375
2011-07-20,9.851842880249023
2011-07-21,9.74658203125
2011-07-22,9.824554443359375
2011-07-25,10.495119094848633
2011-07-26,11.267051696777344
2011-07-27,11.461978912353516
2011-07-28,11.348917961120605
2011-07-29,11.738783836364746
2011-08-01,11.111102104187012
2011-08-02,10.75243091583252
2011-08-03,10.818704605102539
2011-08-04,10.619874954223633
2011-08-05,10.101354598999023
2011-08-08,10.136445045471191
2011-08-09,9.883033752441406
2011-08-10,9.82845401763916
2011-08-11,9.578940391540527
2011-08-12,9.590638160705566
2011-08-16,9.71539306640625
2011-08-17,9.538534164428711
2011-08-18,9.538534164428711
2011-08-19,9.746832847595215
2011-08-22,9.589625358581543
2011-08-23,9.821505546569824
2011-08-24,9.825440406799316
2011-08-25,9.72718334197998
2011-08-26,9.039402961730957
2011-08-29,9.34202766418457
2011-08-30,9.3538179397583
2011-09-02,9.581765174865723
2011-09-05,9.511024475097656
2011-09-06,9.511024475097656
2011-09-07,9.377396583557129
2011-09-08,9.369538307189941
2011-09-09,9.279144287109375
2011-09-12,9.275215148925781
2011-09-13,9.275215148925781
2011-09-14,9.275215148925781
2011-09-15,9.436351776123047
2011-09-16,9.511024475097656
2011-09-19,9.452072143554688
2011-09-20,9.43242073059082
2011-09-21,9.436351776123047
2011-09-22,9.43242073059082
2011-09-23,9.066916465759277
2011-09-26,9.118005752563477
2011-09-27,9.837228775024414
2011-09-28,10.41103458404541
2011-09-29,10.454267501831055
2011-09-30,11.173486709594727
2011-10-03,10.297060012817383
2011-10-04,9.962994575500488
2011-10-05,9.880459785461426
2011-10-07,9.90404224395752
2011-10-10,10.300989151000977
2011-10-11,10.42282485961914
2011-10-12,10.375662803649902
2011-10-13,10.375662803649902
2011-10-14,10.395313262939453
2011-10-17,10.375662803649902
2011-10-18,10.387452125549316
2011-10-19,10.375662803649902
2011-10-20,10.375662803649902
2011-10-21,10.375662803649902
2011-10-24,9.864739418029785
2011-10-25,9.845088005065918
2011-10-28,9.491372108459473
2011-10-31,9.491372108459473
2011-11-01,9.43242073059082
2011-11-02,9.393118858337402
2011-11-03,9.452072143554688
2011-11-04,9.43242073059082
2011-11-08,9.267352104187012
2011-11-09,10.0966215133667
2011-11-11,9.668231010437012
2011-11-14,9.62106704711914
2011-11-15,9.235912322998047
2011-11-16,9.169098854064941
2011-11-17,9.062983512878418
2011-11-18,8.929356575012207
2011-11-21,8.100091934204102
2011-11-22,8.135462760925293
2011-11-23,7.876071453094482
2011-11-24,8.017557144165039
2011-11-25,7.79353666305542
2011-11-28,7.640259742736816
2011-11-29,7.974325656890869
2011-11-30,8.135462760925293
2011-12-01,7.8171186447143555
2011-12-02,7.9389543533325195
2011-12-05,7.6717000007629395
2011-12-07,7.7385149002075195
2011-12-08,7.69921350479126
2011-12-09,7.84462833404541
2011-12-12,7.408379554748535
2011-12-13,7.408379554748535
2011-12-14,7.270823001861572
2011-12-15,7.585238933563232
2011-12-16,7.227593421936035
2011-12-19,6.429768085479736
2011-12-20,6.292211055755615
2011-12-21,6.524090766906738
2011-12-22,6.5633931159973145
2011-12-23,6.5633931159973145
2011-12-26,6.673437595367432
2011-12-27,6.673437595367432
2011-12-28,7.070384979248047
2011-12-29,6.56732177734375
2011-12-30,6.528021335601807
2012-01-02,6.528021335601807
2012-01-03,6.720599174499512
2012-01-04,6.535879611968994
2012-01-05,6.7599029541015625
2012-01-06,6.799203395843506
2012-01-09,7.227593421936035
2012-01-10,7.4830522537231445
2012-01-11,7.1214776039123535
2012-01-12,7.365149021148682
2012-01-13,7.086106777191162
2012-01-16,6.948549747467041
2012-01-17,7.306197166442871
2012-01-18,7.306197166442871
2012-01-19,7.078245639801025
2012-01-20,6.842433452606201
2012-01-23,6.987852573394775
2012-01-24,6.9957098960876465
2012-01-25,6.775620937347412
2012-01-27,7.101825714111328
2012-01-30,7.007502555847168
2012-01-31,7.247241973876953
2012-02-01,6.779551982879639
2012-02-02,6.979991436004639
2012-02-03,6.91710901260376
2012-02-06,7.076121807098389
2012-02-07,7.072148323059082
2012-02-08,7.155630588531494
2012-02-09,7.151652812957764
2012-02-10,7.151652812957764
2012-02-13,8.578804969787598
2012-02-14,9.47723388671875
2012-02-15,9.1751070022583
2012-02-16,8.984292030334473
2012-02-17,8.43171501159668
2012-02-21,8.463520050048828
2012-02-22,8.264749526977539
2012-02-23,8.042131423950195
2012-02-24,8.185245513916016
2012-02-27,7.950700283050537
2012-02-28,8.097785949707031
2012-02-29,8.042131423950195
2012-03-01,7.9586501121521
2012-03-02,8.10573673248291
2012-03-05,7.9586501121521
2012-03-06,8.026230812072754
2012-03-07,8.026230812072754
2012-03-09,7.950700283050537
2012-03-12,7.950700283050537
2012-03-13,8.030208587646484
2012-03-14,7.91094446182251
2012-03-15,7.950700283050537
2012-03-16,8.06995964050293
2012-03-19,8.030208587646484
2012-03-20,8.022256851196289
2012-03-21,7.986477375030518
2012-03-22,8.018280982971191
2012-03-23,7.950700283050537
2012-03-26,7.950700283050537
2012-03-27,7.9586501121521
2012-03-28,7.950700283050537
2012-03-29,8.578804969787598
2012-03-30,8.384010314941406
2012-04-02,9.660099029541016
2012-04-03,9.922472953796387
2012-04-04,9.580591201782227
2012-04-09,9.564688682556152
2012-04-10,9.540838241577148
2012-04-11,9.683951377868652
2012-04-12,9.683951377868652
2012-04-13,9.878744125366211
2012-04-16,9.711776733398438
2012-04-17,11.651750564575195
2012-04-18,11.115077018737793
2012-04-19,13.325372695922852
2012-04-20,13.707002639770508
2012-04-23,13.420780181884766
2012-04-24,13.118654251098633
2012-04-25,12.605831146240234
2012-04-26,12.828453063964844
2012-04-27,12.693289756774902
2012-04-30,12.466694831848145
2012-05-02,12.112889289855957
2012-05-03,11.647772789001465
2012-05-04,11.89822006225586
2012-05-07,11.6756010055542
2012-05-08,11.214462280273438
2012-05-09,11.301919937133789
2012-05-10,11.142903327941895
2012-05-11,11.305891990661621
2012-05-14,11.297945022583008
2012-05-15,11.337696075439453
2012-05-16,11.003767013549805
2012-05-17,10.812952995300293
2012-05-18,10.713569641113281
2012-05-21,11.083273887634277
2012-05-22,10.916308403015137
2012-05-23,10.681764602661133
2012-05-24,10.661886215209961
2012-05-25,10.626108169555664
2012-05-28,10.574431419372559
2012-05-29,10.745365142822266
2012-05-30,10.39156436920166
2012-05-31,10.033782005310059
2012-06-01,9.866816520690918
2012-06-04,9.775382995605469
2012-06-05,9.771409034729004
2012-06-06,10.045707702636719
2012-06-07,9.93042278289795
2012-06-08,9.580591201782227
2012-06-11,9.846940040588379
2012-06-12,11.270115852355957
2012-06-13,10.630085945129395
2012-06-14,10.498897552490234
2012-06-15,10.88450813293457
2012-06-18,11.445032119750977
2012-06-19,11.293967247009277
2012-06-20,11.202535629272461
2012-06-21,11.083273887634277
2012-06-22,11.166756629943848
2012-06-25,10.888481140136719
2012-06-26,10.522748947143555
2012-06-27,10.510823249816895
2012-06-28,10.57840633392334
2012-06-29,10.498897552490234
2012-07-02,10.542624473571777
2012-07-03,10.482999801635742
2012-07-04,10.367711067199707
2012-07-05,10.339886665344238
2012-07-06,10.272302627563477
2012-07-09,10.017881393432617
2012-07-10,10.188820838928223
2012-07-11,9.95824909210205
2012-07-12,9.711776733398438
2012-07-13,9.636245727539062
2012-07-16,9.544814109802246
2012-07-17,9.401700973510742
2012-07-18,9.31424331665039
2012-07-19,9.171131134033203
2012-07-20,9.202937126159668
2012-07-23,9.016091346740723
2012-07-24,8.86900520324707
2012-07-25,8.904781341552734
2012-07-26,9.532888412475586
2012-07-27,9.552765846252441
2012-07-30,9.385799407958984
2012-07-31,9.616369247436523
2012-08-01,9.556739807128906
2012-08-02,9.75948429107666
2012-08-03,9.548792839050293
2012-08-06,9.699851036071777
2012-08-07,9.560713768005371
2012-08-08,9.5964937210083
2012-08-09,9.679976463317871
2012-08-10,9.556739807128906
2012-08-13,10.035785675048828
2012-08-14,9.906966209411621
2012-08-16,9.673482894897461
2012-08-17,9.661404609680176
2012-08-21,9.665430068969727
2012-08-22,9.661404609680176
2012-08-23,9.73789119720459
2012-08-24,9.661404609680176
2012-08-27,9.460124969482422
2012-08-28,9.468175888061523
2012-08-29,9.282999038696289
2012-08-30,9.258845329284668
2012-08-31,9.258845329284668
2012-09-03,9.34740924835205
2012-09-04,9.923070907592773
2012-09-05,9.258845329284668
2012-09-06,9.399742126464844
2012-09-07,9.629199028015137
2012-09-10,9.419869422912598
2012-09-11,9.34740924835205
2012-09-12,9.278976440429688
2012-09-13,9.178337097167969
2012-09-14,9.814375877380371
2012-09-17,9.74191665649414
2012-09-18,9.943197250366211
2012-09-20,9.681532859802246
2012-09-21,9.713736534118652
2012-09-24,9.448049545288086
2012-09-25,9.621150970458984
2012-09-26,9.66945743560791
2012-09-27,9.5245361328125
2012-09-28,9.500384330749512
2012-10-01,9.504406929016113
2012-10-03,9.580894470214844
2012-10-04,9.512457847595215
2012-10-05,9.43597412109375
2012-10-08,9.27495002746582
2012-10-09,9.68958568572998
2012-10-10,9.81035327911377
2012-10-11,9.82645320892334
2012-10-12,9.95124626159668
2012-10-15,9.580894470214844
2012-10-16,9.572843551635742
2012-10-17,9.29104995727539
2012-10-18,9.262870788574219
2012-10-19,9.017311096191406
2012-10-22,9.138080596923828
2012-10-23,9.262870788574219
2012-10-25,9.335331916809082
2012-10-29,9.246771812438965
2012-10-30,9.234692573547363
2012-10-31,9.242746353149414
2012-11-01,9.073671340942383
2012-11-02,8.872393608093262
2012-11-05,8.932775497436523
2012-11-06,8.783827781677246
2012-11-07,8.85628890991211
2012-11-08,9.061592102050781
2012-11-09,8.85628890991211
2012-11-12,8.52216625213623
2012-11-15,8.759673118591309
2012-11-16,8.461783409118652
2012-11-19,8.52216625213623
2012-11-20,8.304781913757324
2012-11-21,8.244400024414062
2012-11-22,8.292704582214355
2012-11-23,8.37321662902832
2012-11-26,8.349061965942383
2012-11-27,8.296731948852539
2012-11-29,8.574496269226074
2012-11-30,8.594624519348145
2012-12-03,8.502036094665527
2012-12-04,8.606700897216797
2012-12-05,8.546319007873535
2012-12-06,8.691239356994629
2012-12-07,8.626830101013184
2012-12-10,8.614751815795898
2012-12-11,8.542288780212402
2012-12-12,8.626830101013184
2012-12-13,8.542288780212402
2012-12-14,8.707340240478516
2012-12-17,8.695267677307129
2012-12-18,8.64293098449707
2012-12-19,8.703317642211914
2012-12-20,8.695267677307129
2012-12-21,8.695267677307129
2012-12-24,8.502036094665527
2012-12-26,8.52216625213623
2012-12-27,8.493987083435059
2012-12-28,8.469833374023438
2012-12-31,8.493987083435059
2013-01-01,8.510087013244629
2013-01-02,8.578522682189941
2013-01-03,8.719416618347168
2013-01-04,8.546319007873535
2013-01-07,8.526193618774414
2013-01-08,8.493987083435059
2013-01-09,8.538267135620117
2013-01-10,8.320886611938477
2013-01-11,8.437623977661133
2013-01-14,8.252450942993164
2013-01-15,8.131683349609375
2013-01-16,7.717046737670898
2013-01-17,7.608356475830078
2013-01-18,7.865997791290283
2013-01-21,7.62848424911499
2013-01-22,7.52784538269043
2013-01-23,7.358771324157715
2013-01-24,7.193722724914551
2013-01-25,7.145412921905518
2013-01-28,7.225926876068115
2013-01-29,6.859597206115723
2013-01-30,6.754932403564453
2013-01-31,6.7187018394470215
2013-02-01,6.859597206115723
2013-02-04,6.835444450378418
2013-02-05,6.698574066162109
2013-02-06,6.674421787261963
2013-02-07,6.650267124176025
2013-02-08,6.642216205596924
2013-02-11,6.762983322143555
2013-02-12,6.859597206115723
2013-02-13,6.956212043762207
2013-02-14,6.650267124176025
2013-02-15,6.767009258270264
2013-02-18,6.8394694328308105
2013-02-19,6.859597206115723
2013-02-20,6.734804153442383
2013-02-21,6.448988437652588
2013-02-22,6.533525466918945
2013-02-25,6.283937931060791
2013-02-26,6.368476390838623
2013-02-27,6.332245826721191
2013-02-28,6.046429634094238
2013-03-01,6.050454616546631
2013-03-04,5.647896766662598
2013-03-05,5.941764831542969
2013-03-06,5.804893493652344
2013-03-07,5.873328685760498
2013-03-08,5.877356052398682
2013-03-11,6.223555088043213
2013-03-12,6.159146308898926
2013-03-13,6.038378715515137
2013-03-14,6.312119007110596
2013-03-15,6.440937042236328
2013-03-18,6.360424995422363
2013-03-19,6.320168972015381
2013-03-20,6.340297698974609
2013-03-21,6.159146308898926
2013-03-22,6.038378715515137
2013-03-25,6.054481506347656
2013-03-26,6.046429634094238
2013-03-28,6.360424995422363
2013-04-01,6.360424995422363
2013-04-02,6.525473117828369
2013-04-03,6.513397216796875
2013-04-04,6.21953010559082
2013-04-05,6.593909740447998
2013-04-08,6.593909740447998
2013-04-09,6.593909740447998
2013-04-10,6.593909740447998
2013-04-11,6.593909740447998
2013-04-12,6.593909740447998
2013-04-15,6.593909740447998
2013-04-16,6.0424041748046875
2013-04-17,6.038378715515137
2013-04-18,6.078634738922119
2013-04-22,6.038378715515137
2013-04-23,6.038378715515137
2013-04-25,6.428859233856201
2013-04-26,6.038378715515137
2013-04-29,6.038378715515137
2013-04-30,6.038378715515137
2013-05-02,5.639845371246338
2013-05-03,5.639845371246338
2013-05-06,6.0424041748046875
2013-05-07,5.998121738433838
2013-05-08,6.038378715515137
2013-05-09,6.43288516998291
2013-05-10,6.0424041748046875
2013-05-13,6.038378715515137
2013-05-14,6.038378715515137
2013-05-15,6.038378715515137
2013-05-16,6.038378715515137
2013-05-17,6.038378715515137
2013-05-20,6.038378715515137
2013-05-21,6.038378715515137
2013-05-22,6.038378715515137
2013-05-23,6.038378715515137
2013-05-24,6.038378715515137
2013-05-27,6.038378715515137
2013-05-28,6.038378715515137
2013-05-29,6.078634738922119
2013-05-30,6.078634738922119
2013-05-31,6.038378715515137
2013-06-03,6.038378715515137
2013-06-04,6.038378715515137
2013-06-05,6.038378715515137
2013-06-06,6.038378715515137
2013-06-07,6.038378715515137
2013-06-10,6.038378715515137
2013-06-11,6.038378715515137
2013-06-12,6.038378715515137
2013-06-13,6.038378715515137
2013-06-14,6.038378715515137
2013-06-17,6.038378715515137
2013-06-18,6.038378715515137
2013-06-19,6.038378715515137
2013-06-20,6.038378715515137
2013-06-21,6.038378715515137
2013-06-24,6.038378715515137
2013-06-25,6.038378715515137
2013-06-26,6.038378715515137
2013-06-27,6.038378715515137
2013-06-28,6.096281051635742
2013-07-01,6.038378715515137
2013-07-02,6.038378715515137
2013-07-03,6.038378715515137
2013-07-04,6.038378715515137
2013-07-05,6.038378715515137
2013-07-08,6.038378715515137
2013-07-09,6.038378715515137
2013-07-10,6.038378715515137
2013-07-11,6.038378715515137
2013-07-12,6.038378715515137
2013-07-15,6.038378715515137
2013-07-16,6.038378715515137
2013-07-17,6.038378715515137
2013-07-18,6.038378715515137
2013-07-19,6.038378715515137
2013-07-22,6.038378715515137
2013-07-23,6.038378715515137
2013-07-24,6.038378715515137
2013-07-25,6.038378715515137
2013-07-26,6.038378715515137
2013-07-29,6.038378715515137
2013-07-30,6.038378715515137
2013-07-31,6.038378715515137
2013-08-01,5.794362545013428
2013-08-02,5.794362545013428
2013-08-05,5.794362545013428
2013-08-06,5.513123035430908
2013-08-07,5.513123035430908
2013-08-08,5.513123035430908
2013-08-12,5.240154266357422
2013-08-13,4.979594707489014
2013-08-14,4.963050842285156
2013-08-16,4.963050842285156
2013-08-19,5.004410266876221
2013-08-20,4.963050842285156
2013-08-21,4.963050842285156
2013-08-22,4.963050842285156
2013-08-23,4.963050842285156
2013-08-26,4.963050842285156
2013-08-27,5.169843673706055
2013-08-28,4.963050842285156
2013-08-29,4.963050842285156
2013-08-30,4.963050842285156
2013-09-02,4.963050842285156
2013-09-03,4.963050842285156
2013-09-04,5.207067489624023
2013-09-05,5.207067489624023
2013-09-06,5.207067489624023
2013-09-10,4.963050842285156
2013-09-11,4.963050842285156
2013-09-12,4.963050842285156
2013-09-13,4.963050842285156
2013-09-16,4.95477819442749
2013-09-17,4.7562575340271
2013-09-18,4.7562575340271
2013-09-19,4.549463272094727
2013-09-20,4.450202465057373
2013-09-23,4.4667463302612305
2013-09-24,4.4667463302612305
2013-09-25,4.301310062408447
2013-09-26,4.301310062408447
2013-09-27,4.301310062408447
2013-09-30,4.51637601852417
2013-10-01,4.739713191986084
2013-10-03,4.739713191986084
2013-10-04,4.739713191986084
2013-10-07,4.739713191986084
